T,FC,x1,x2,x3,x4
1,1,5.661134748472019,5.342532000290847,5.2699730921089545,2.33008017111574
2,0,6.808087157510832,7.41511242995802,5.945585728620489,10.187916283734335
3,3,6.761254648503611,5.633539247206619,5.4651594783745265,3.419250618597331
4,5,8.420438742150814,6.293130713554479,5.073674097496088,6.170317200706417
5,0,6.757569977143517,6.598114540278991,2.5562002137603583,2.5160415361224873
6,3,5.669798809255683,2.3444744559914765,5.9080304585630845,5.2931446209979365
7,2,4.477017962930035,4.97018991349989,7.664829410701505,2.8571001224131587
8,1,7.27529245053796,3.1433159276671745,5.321970652065741,7.118361399123158
9,3,3.4344135052862126,12.200338686445239,4.116715688836649,3.1979311927591882
10,5,7.319982759783243,8.408892326984619,3.4048593632643995,9.15982277355188
11,2,4.591555275994168,7.437160602237878,3.970605939974162,3.1564708303607762
12,2,7.491753963175917,6.4260008063765595,7.231855971588047,2.656570580709164
13,2,8.776469441387325,3.3002358421108045,2.187470366376214,8.163040961501153
14,1,7.521901357598589,3.06359450546141,4.588770848827211,3.3883006459103555
15,1,7.5627684896159355,5.07228871507367,2.243543912695818,9.942688804697456
16,2,5.372087174023264,5.303991257567042,5.232624626697,3.5308104004765712
17,1,4.625710947600253,6.406663086799349,2.128660400395511,2.517752574552057
18,0,4.025037536036534,8.327749486540291,5.4981698303102,5.691825354613077
19,1,6.538754561559891,5.240576719989212,2.2383740634510763,3.0217096535280343
20,0,4.710441267009886,6.7053055300074575,4.058796117675421,8.438202509693406
