T,FC,x1,x2
1,0,5.7804074911289,6.554243377064281
2,5,5.736837233854199,4.183178041640349
3,2,7.077359499967022,4.18235030695576
4,1,8.656849941878862,5.807673595526094
5,0,2.3718750165938327,3.178767031233118
6,2,2.3633790211170123,2.524274571220367
7,4,4.987960228881322,7.671016769662053
8,3,4.206406563641982,5.642649312395582
9,3,2.052427276599996,10.73664442740419
10,1,3.80419335322812,3.2866490647750384
11,4,11.747883078225327,4.464441419378323
12,3,4.12416749772263,3.491548517567434
13,2,2.2635836986185187,3.5926723819962216
14,9,4.444157707781759,5.139729620382244
15,2,2.0170499077369173,6.980134099494382
16,2,7.9341756499990215,6.48459416535543
17,1,2.105757839145373,4.027432393789487
18,5,3.9446904589608622,3.40085811319834
19,2,3.143343014156999,3.876060305192086
20,1,2.79177408943215,3.963040624478112
