T,FC,x1,x2
1,2,3.099466108109268,9.7706429280035
2,1,4.150531414919957,4.526124161594811
3,2,9.90727178580307,5.032579361326611
4,5,3.8908608884683527,3.6555812703597708
5,1,2.2061486317131567,5.045888859337655
6,3,6.742469317274705,3.174422983907914
7,1,8.845398547124422,5.579157466044089
8,1,7.050251799548455,6.823645779684177
9,2,4.971598681709169,2.33526889309657
10,2,4.461108574437591,7.3053340344772035
11,1,2.063153348358349,2.5269438933442734
12,1,7.059122929168597,7.461483847145304
13,1,4.465868480908392,2.5976671541137195
14,1,8.19755523971649,7.4944361851367916
15,1,5.123039628952674,8.164245736737602
16,1,3.397432693235778,6.6138958701983706
17,0,7.964478501736549,2.1201717693551556
18,0,6.250422341215636,2.158689653874882
19,0,4.972480291878146,5.481830649988505
20,0,5.099708573011204,6.511551776730094
