T,FC,x1,x2,x3,x4,x5
1,1,4.917650809214786,7.0944381356862145,4.461766667270374,4.757032056715662,7.680971682066365
2,4,8.56071844155478,6.024875422649306,4.279360442573116,4.252316664598878,3.1064321880883763
3,6,7.010027285986129,7.265117424879032,5.471859970822481,2.4513748812955525,6.249256653585653
4,6,8.140257848728771,5.105490709668963,7.842284876770957,11.302322733133133,7.274912564411738
5,5,5.029372380592798,6.627740268140699,4.460842725294573,3.556451146623084,4.089091371008256
6,7,2.1178388962423713,8.911381576681169,4.661806879925646,4.646453869881283,4.027381235883887
7,4,6.815840172953598,4.160862774768515,7.478538589201432,6.028499418087702,5.520995022186229
8,5,2.9971359931937442,6.16136755249107,8.25557763177654,5.043938613004545,6.606245865800676
9,3,8.269974444897857,3.7501404491037342,7.021098193242205,6.184487052198332,2.031779679164286
10,6,7.304821403854265,2.1725337091694095,3.4300800650888426,3.3343275805556214,7.9458093754047585
11,5,4.323945799615718,7.393448280087099,5.12414691917867,7.201427150536136,5.095768395744567
12,4,5.4247827571976615,6.433667663533692,7.473651277882524,3.0820014055359897,3.43179949460008
13,3,2.867328887689375,5.503507049287294,3.920844362433233,7.708605671113773,6.8052810877916565
14,7,7.194837147944785,5.280664751135248,2.8050489029246903,6.059575568972543,8.024980733511557
15,3,2.896542200608665,6.073917789081196,7.222029372023306,4.073581489232021,3.3161958650700107
16,3,5.569489581468216,6.035201449478734,10.259579289103344,4.740659856451333,7.778262269177915
17,2,4.822385251098572,8.49026061962915,4.3077593550103215,2.2852049486668404,3.3713993867983287
18,5,4.961156193503583,3.984182462946599,3.0047899147532657,3.2371250497403263,10.360026584242565
19,1,5.597152757384146,3.0368394827417102,3.5038683199325193,5.029706429049764,3.2145090434615406
20,2,6.3286972250241345,3.15729167652086,6.088930731582677,4.6300170901049125,6.681158672406976
