T,FC,x1,x2
1,2,8.781695899824047,6.971869662885978
2,2,4.155015282328363,7.330045483078838
3,3,3.9128790442986428,4.6009842530782326
4,3,7.1034079548499856,4.519937943376029
5,4,2.7610480352453255,6.016591842499077
6,2,3.0258521923451798,3.331228539440966
7,3,3.3731364778726944,7.125960057135641
8,2,2.1836456740400627,3.4108449814643604
9,3,6.176252730743976,4.845322034553454
10,3,6.115942554046043,3.422701348285169
11,4,6.945509686691642,2.0568501028356745
12,4,5.460063060609318,4.001872773074622
13,3,2.457992024441566,2.4126113027605793
14,6,4.831384521546643,2.6804188522171164
15,3,7.9126684351242655,6.1383060920583254
16,5,6.199698342832536,7.0070194681185765
17,2,2.2131207082348405,5.102410980270587
18,4,2.0687873095106744,2.3039255192222976
19,2,6.8940896448857325,5.086819012270408
20,4,6.427723444459011,4.132124135640884
