T,FC,x1,x2
1,2,7.240971479004467,5.056941995483017
2,0,3.6886375481469877,4.001149062018895
3,0,4.135861893132064,4.24864100642616
4,1,5.496657131520233,2.5482945080177015
5,0,2.7897594426588928,5.075664022265463
6,1,3.998513982352153,5.121488092202395
7,2,6.476622527307995,4.578507864873701
8,2,8.566123917997308,3.113025977162739
9,1,3.353318802036167,7.821758215985276
10,1,5.242084680153409,7.164016398011956
11,1,2.976683272932809,3.6562035456213073
12,0,2.5096593276905255,7.535889352115092
13,5,6.063848467751452,3.0101470155919743
14,0,3.6363097356908582,6.757244117556352
15,0,6.03151808978699,5.105875100610479
16,0,5.329098709927795,5.489493089656857
17,2,7.133864312101382,4.115479462350173
18,2,5.030226084225943,3.928431493599782
19,3,6.8515282701062405,7.719217910695669
20,1,7.011261063037307,6.770685744896051
