T,FC,x1,x2,x3
1,2,3.817369277833249,5.744451086575371,5.4773339882202805
2,1,9.173376724945115,4.53085220407481,5.823489809108249
3,0,6.3564234524690075,2.2843717689262597,7.3412017048931855
4,1,5.143053736715387,3.4954259605919757,3.4517265798488577
5,0,4.5302777922163395,3.997074380165392,4.316594783793945
6,0,6.029480057659019,4.549431191082528,5.025309095156113
7,0,5.166723942097149,2.397829113521145,4.097119246122365
8,1,8.286246692689524,6.16914023441142,3.313346147462452
9,2,8.885832329108844,9.391944643836407,7.367340199076266
10,2,4.381589593625145,8.108837639766275,7.253997998985137
11,1,6.254574412989931,5.5783170920591285,7.031774370697339
12,1,8.521866364566446,7.140896491808743,4.461547287214682
13,0,6.428831793114436,4.126678767003515,3.0625236612807076
14,1,6.522449983622467,4.497862251129243,2.3047319111717806
15,1,5.184716151701583,4.524986096970153,6.416856254292226
16,3,2.99460920765529,4.2304313476077935,2.3168537176019033
17,2,5.059006434947606,2.916050788820845,2.073630220143606
18,0,6.429650354455855,4.186662786731492,4.0537754490890805
19,1,6.1089513803218,6.868037957219163,2.856113481633479
20,2,7.068380579784616,7.02345348361241,9.205334266769796
