T,FC,x1,x2,x3,x4
1,8,8.525767900622965,4.743415171563655,6.307197866822749,11.30695024875639
2,1,3.316287325273354,3.6037201771494125,4.042988102582449,6.225557536452938
3,4,6.20899764868652,7.514721258781071,6.027348012519941,5.228928274669899
4,6,6.611635980052062,4.244668118311974,7.064961173085289,7.92908960362981
5,5,6.106446623948272,5.167000108067017,3.3706237284869753,5.155020235288641
6,7,6.575010690556709,5.067820232497478,4.114276739107341,6.335632676172733
7,3,6.768751999366394,6.545952959163671,8.368476559343202,9.464715498691232
8,3,3.882341425733789,3.943211982651004,5.409551950625998,3.3843031662369527
9,6,8.068474271805052,7.0412658885801145,8.403557627363043,7.397669059174821
10,3,5.1963400506549045,7.452071398682663,5.244160576223532,5.316736179916474
11,7,7.689320259065447,8.159782439362337,3.1209008446156337,8.472356650916295
12,2,6.232519034526057,3.0991292901749454,6.775262626911784,5.146582797735083
13,2,3.6536223097224303,6.3670604960673955,7.4329742654256465,4.033191904029014
14,1,5.393013839948576,3.087323998221071,7.048970193405744,5.974773121640673
15,6,7.455619899344968,5.82686153662535,4.548745469137888,5.570746657442053
16,9,6.429757073856221,6.379457314440587,7.700902392480867,2.7528725448805105
17,3,3.786325984544156,6.19140063817762,5.693067247396186,11.379569149912733
18,3,4.824253498190254,7.022800607122757,8.27215175756036,6.436186890073073
19,1,2.604143627137722,6.064199442667861,3.444453983360999,6.007657869785882
20,1,8.90919897249156,4.457944012276987,6.745994844788641,3.2771671465304215
