T,FC,x1,x2,x3
1,4,9.150120585642297,6.970429486922446,5.538998722960861
2,7,5.077219395988679,7.79703761274216,7.507078415129921
3,2,7.04080127178968,4.144658936278355,6.48702792823986
4,0,6.426386072874325,2.637841559718803,4.29426528440667
5,5,6.663368868828797,4.205031424134505,4.013775549741995
6,5,5.1627741825391,6.8676122359499026,2.0950519092503717
7,4,3.9861462896189,8.011352110949657,7.169641005846157
8,6,7.005226494161037,5.4488567918498445,4.342504043331165
9,5,7.579368400157543,5.137391915873652,6.51850054328206
10,3,8.76299853472528,6.836199229188925,3.7265555177851857
11,0,6.195593915520416,5.040742731226363,4.3514782505793335
12,3,5.957898231249832,7.219815138423105,5.475049732899685
13,4,3.192727906110607,5.734674877316114,6.182688959836526
14,3,6.289899436590636,2.6315696060777323,4.938078293158375
15,2,7.72146666869335,2.0723368275392593,7.609683076489999
16,2,5.19903879736653,6.9198648270721055,6.201521377073211
17,0,6.574977878078148,4.049573971503513,3.614362242202015
18,2,5.995869129990872,5.189232277313656,3.6893301125186375
19,4,5.643815622639875,7.5513564483634665,7.858327091810841
20,0,5.376843017113905,4.151547495477814,3.130754661200376
