T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,2,3.2015487262633484,3.1701724768582706,8.22047324064297,6.025608840694265,8.076638564000758,6.000917895710986,3.8595231964803896,7.097074194818919,4.370692110201695,2.2895422218970105
2,5,7.200358194938369,6.402043804901363,2.4649928102277645,5.1092233005147305,5.689687703288751,10.230636230837472,3.471199675787097,8.010194950846937,6.309850287654244,6.303269662057623
3,10,9.563622828631017,5.554387040088841,4.5607208713562954,5.206696959059088,9.001042177108381,8.758343813081105,9.868847879211195,4.6962481118370665,3.1885078308192645,5.436616297135096
4,5,5.645496277008314,4.104374267347518,3.425593752414395,8.041028745788921,5.4817461309514695,2.8968664074362698,4.215434231952262,6.545758765925164,8.042006454759681,3.340377711754601
5,3,5.176913195196488,7.4711410038955375,3.575918169527113,2.1106473332392026,6.901933511251197,4.6293224812305205,2.7591112045422546,7.476243461899033,6.2364886295172886,2.607097984896702
6,10,7.571078777102917,7.53604459590548,6.884637134965168,2.3155831571999372,2.7327627564655534,8.270015363261447,4.211013424615895,4.568258253798661,4.135810770370812,8.562789985427669
7,11,7.156137298024041,3.0227081845504764,3.1098859155671508,7.5324740741952265,4.4202515637399555,5.027140220138356,6.017093674548889,6.379747194304182,10.153734620000032,8.094663879150607
8,3,5.49000422964406,8.692650985434078,2.297265472261184,3.1070495153734403,2.1371669774324094,5.570298083376986,4.28311837909516,8.23300099254246,7.0189020919641685,2.609597149103014
9,15,3.027363747056882,5.419215992973962,4.467937023258667,8.412772092834675,5.312563404999973,3.3783527412757284,6.700857528413916,11.138243209322537,6.750694518774311,4.101849475667158
10,5,6.528601728291076,7.264937626207768,3.427362537508462,3.0333777740488217,4.770235805891603,5.843735629162896,5.113994266186793,6.029008443386508,4.71704682457826,5.524242862572597
11,10,7.976992852049586,8.25358593814053,7.152325753167823,5.386702807655345,6.219274217657038,3.853880268525116,4.019771822226257,3.074208434272818,4.0420842225036235,7.418466896402911
12,0,7.100385283172046,4.472773297833654,2.5536922175369883,4.795605968693364,6.574278161336135,4.310944677699899,4.721089694079897,2.9347312378440327,3.2587295722323786,3.107783252407655
13,3,7.2486357007886415,3.3471264767061935,7.203741239322104,4.228200083014713,4.353254089269458,2.0057339608831,4.817572705963082,7.629269154553437,4.096088934448222,5.164668747220159
14,3,5.0333622499372,4.0661367203928815,4.268577065692762,6.791626893694503,4.435482672227869,6.487998737039065,7.565127605826122,3.09316282408506,6.642643480022335,5.989495652581652
15,1,2.3241652724009323,4.957092636656041,5.871605460947352,2.266339779582292,6.007157044464688,10.43243493846672,7.172903909478171,2.0600194831325083,3.0282016875749127,8.03381590809573
16,1,2.2231690724548416,4.371797775616229,7.411853093345879,5.1039962416839115,3.968974121577465,6.383598806633964,4.544581382722848,6.4468375462252565,6.1053699369751655,3.176017976623806
17,3,5.662748234595668,3.1247031945898787,6.043654669016436,4.2081153486695175,4.706081652490472,6.445825576883268,5.846093789999385,5.630490638448185,4.805230278162627,7.572481267247817
18,0,5.821318114539938,6.118996089013519,5.240232465806898,3.983382653513048,4.546128831053058,6.094325899397965,4.1199450889171745,6.881060788990034,7.918274931166902,7.282993164168603
19,0,6.298513936738043,8.833501251116655,2.02016711567251,2.8985630987499427,2.017753599722025,4.295361457297527,7.9842099766692884,7.517210035934932,6.226178692953335,2.7969249406182364
20,1,7.987690854195387,2.7294395919630414,6.150301079218034,7.191361473434214,6.20813298681442,9.285560072587117,8.72601847198214,6.087323822507046,2.0621772785900823,5.016047858822171
