T,FC,x1,x2
1,1,2.051966984465928,5.6636057695765585
2,6,6.436091127902129,7.315428066872489
3,2,6.146018035773391,4.315175570959636
4,1,5.040711733908536,2.8294845860538222
5,2,6.536454683841326,5.07629377541887
6,3,5.5813938959774525,6.302617462710582
7,2,3.9411504453179926,2.076647102868925
8,0,3.2357520469849193,5.424289922879373
9,1,4.233695853679184,3.6581453444570924
10,4,6.665608009312533,4.9978621666777245
11,3,5.330306229184677,5.750787911809274
12,2,7.25186957238266,3.0153485372703313
13,3,3.349629802676194,6.741529341092592
14,4,6.7439392824855195,6.664293910880739
15,5,2.4312100127448986,6.588176135194477
16,3,10.146360284284217,3.9283131691340354
17,2,5.883592745009797,2.51997755098823
18,2,2.2494084146991438,7.381459594398224
19,1,4.09528137551681,3.1102987975974234
20,2,4.522139167193295,11.403428620710299
