T,FC,x1,x2,x3,x4
1,1,5.352418361232624,5.189199549938231,8.905387357840398,2.333237060134832
2,3,7.541893858813679,2.3707300555731208,2.9654913059275754,7.184320214794463
3,3,8.288544072293089,3.368346830296278,3.4686657770204072,6.459013329776461
4,6,7.556277443376351,7.756471608682434,7.161844048350561,5.08124323811759
5,5,3.2011214095440264,4.036689479351674,6.788427469431632,6.623632818037828
6,2,6.167195457538266,7.173596354128128,6.063014105380312,2.414957713135754
7,2,4.318281748059794,4.4704516271652555,7.427114176540186,5.80538078381176
8,4,8.679304175703384,4.082147483788762,3.9439261742875953,7.009687347326806
9,3,7.824075683613452,6.918595764158727,7.394279291532232,3.0597433313417977
10,2,4.188511565374147,6.1640786159942,6.4356533357545045,4.8300209727761105
11,5,6.329275614429098,7.282129282113326,4.605183628505751,6.195304859534009
12,2,7.816141142762996,7.160688374558102,7.254663684989229,5.012582012177433
13,2,6.5820172411376445,4.9546875459726465,3.1582653783212304,9.411793606855921
14,3,7.593947485084426,4.043436409297079,7.7457457784945305,6.954033980209236
15,3,6.3183912327773,5.58247828853324,5.174345417908905,4.769893854017729
16,6,8.455583111279353,3.668938925754693,3.975744409151621,5.486425076364895
17,2,5.23232157816958,3.1743864593673967,4.380868844266488,3.5006667491679844
18,1,2.065573378800594,6.064852067532702,4.170875868579676,7.012438250529852
19,2,6.965666076884,7.052795849341567,3.1866506392556833,8.6354045500166
20,1,4.248619318770613,5.88620828035456,5.567604714013034,4.5335115315766386
