T,FC,x1,x2,x3,x4
1,5,6.426582413966217,4.516959175210621,9.954626378500866,4.54933015587609
2,88,7.134323025700975,4.113888480550769,7.373874624735223,2.8585647110706334
3,22,7.2080000260564265,4.558597408704266,2.355655151003706,7.751315221756522
4,4,6.4360904026817,5.351702164729255,3.934312147646388,5.326607814222866
5,0,7.3081973855352835,4.516743451222988,3.330340471676998,7.918006000738204
6,0,7.060830142136508,5.036443411689867,3.7582320796625326,8.709950166566115
7,0,4.3627812481660975,6.96641516064721,6.938553534090991,3.590534011091755
8,0,7.373051730099752,4.308286179009247,6.358745802588417,9.768666490326513
9,0,6.762984333717841,9.476669949470434,3.417628050064555,3.2210072848245375
10,0,7.182557654219415,4.287278504268333,6.70198307716822,7.2742118558638955
11,0,7.121190746926429,3.800488168907538,2.631553665489017,5.114581043736548
12,0,3.729567092112175,4.056153344295401,7.339020441711461,4.081208873645359
13,0,4.856438714396321,9.17414441283924,3.023875769530667,8.966333262792672
14,0,7.038322691922358,3.02352566396894,5.560106857167496,6.1316740826683
15,0,6.560858923081063,6.178084954109646,7.402024017797651,6.626096194391863
16,0,6.9965978322566365,2.586249433791358,7.509255408745166,5.531965389189192
17,0,2.7601637782972226,3.170961495365378,7.960489376527112,3.4117934808984476
18,0,3.767132647936029,5.096317052566331,2.0068559284118845,5.550474059979938
19,0,6.15472188262218,6.855512242472517,6.142559675484476,3.6655935786548604
20,0,2.658517803750362,7.004241664687478,6.509297413782688,5.036850859774188
