T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,4,2.276425704395258,10.085723176703421,9.454733006268622,3.2321904372647876,4.7824565607427845,6.956017201673999,3.6607794978179524,4.259518891626265
2,5,5.706849407215753,7.3211306453941996,5.545579645640867,7.232677023579446,3.109458342675026,2.0685783104765134,4.826068835394175,5.615998675395527
3,3,3.00985264799451,4.944899580768478,3.4911585757790737,7.464391478115312,2.382876169805217,8.242092785856094,4.870619968623484,6.102053445531072
4,8,5.137094180665619,5.840638386279695,3.381811893739341,5.3512937468128685,6.430139933291198,4.203177402999484,6.812763058312272,5.049261209519574
5,7,2.3210220134147717,2.394503579803183,7.025237324046532,6.369235947579165,6.6828630619108695,5.802449748984605,4.2943612717742905,3.210512159078963
6,2,3.0194446157245793,2.4944123211952656,7.0830558110016755,3.0695737681862734,5.0257278970354085,4.062503076081679,7.784772499242954,4.460697810075906
7,3,6.045443812809713,3.422054053310973,3.9921323217409475,9.100246105285295,2.729151275333692,3.073508851764924,4.673384821023255,6.791722799781269
8,8,5.465645897582188,3.715388535669428,5.099817475582857,7.265503248937526,6.783722354711623,3.238355413143346,7.507114928558506,6.917903022566726
9,3,4.736644195726138,7.85725875768223,6.732080576680904,8.61061445905346,5.174771221044672,6.001940363767199,4.115417341633851,4.460538963555679
10,2,3.959265655255754,2.1904999680748185,3.0610987930255344,5.159293188312953,7.493473979487174,6.127917805663147,4.07200237090971,2.500942777231774
11,10,3.5417748403254388,6.512425184641865,6.0989220344086466,7.37753635164952,4.848128093462617,4.774729830043438,2.0265537788662105,5.1500606908579005
12,4,7.945601150487355,6.848810669301635,2.931725135320725,9.702215329822735,7.4283170424091844,4.340078148242393,6.264313003983534,7.1514650298870475
13,1,5.045656674523357,7.725289701095982,8.220144815102588,4.3154202691709935,7.118403757140944,3.1894147676024343,3.374370548943453,7.013234121314136
14,2,4.433774616490958,7.406228825414511,8.62704389349932,3.189893119647224,3.058061391811628,5.934898763789119,2.045673052855199,7.298018625593409
15,1,11.085091456121141,5.592072726245684,6.055449697770129,4.203964206213804,4.7257862278358385,5.011651930055163,4.091268660743852,5.889080797860501
16,0,5.720997773449609,8.121666587861586,4.267157203208436,5.3895162199667475,6.25817069324542,6.464567332329963,8.168890370963295,4.152784747012405
17,0,7.495966243689042,3.4965002962485023,7.3560182602195905,3.97753954887258,3.156987102322394,7.213146870469268,4.213201057479076,5.38071528010939
18,0,3.2215290302062556,2.9916462400649344,3.6486463555055115,5.972627107110955,7.6558409576157604,7.032420735654642,6.190404430155119,7.256251963380718
19,1,5.042739960554227,7.757563412616873,7.968262790341953,3.9831698765099754,7.530248423503809,4.0744574995973615,8.6677646232253,7.491926673678023
20,1,4.697401996227471,4.7473057497502555,5.199772536230858,4.37403225005379,10.219280632329848,5.520592906643995,9.671304814450739,2.402809901803598
