T,FC,x1,x2,x3,x4,x5
1,8,5.139705230758808,6.551986007982448,4.777122010234269,4.627864923085393,7.5621301843677236
2,6,7.391757307164273,6.717234721929866,4.143057384444014,4.6433270717700905,6.544902653424469
3,3,3.914613514410126,2.885972186968078,8.642899303223516,6.0344570724271325,6.3409471005788
4,5,4.815818508575136,3.37231169197382,4.313981803747952,5.185380075584184,5.371792263123041
5,6,7.749256909272285,2.1614477553441875,3.0748945537365335,5.061329818448071,7.6196732293678675
6,4,2.5659257128808832,8.004968274501698,7.120404869208025,5.8297662901856695,9.023661745950422
7,4,3.1676399098735284,4.73776398262709,3.1451437169441867,5.3520877626573995,8.86379249046695
8,3,7.347353495671145,6.522826142520227,8.674521024557212,8.186071212092706,7.682888257994592
9,8,2.2540485456271866,6.416541197640925,6.015380224553858,5.64187749852587,4.964878080675517
10,3,6.5514157856133215,8.014203342627017,3.8703106615888174,4.1265319674887815,5.289157987597738
11,5,3.019727266148051,5.553504428700043,5.03002702855997,7.139536593745748,3.229570974299323
12,5,7.195767757820354,8.685989804224745,4.021580784364577,2.1219716568503757,6.6823631941470625
13,5,3.244034608752613,8.477305253426842,5.014702668564459,7.77929773452746,4.5866598708423645
14,2,6.163680430087493,3.0655913035002937,7.116299590971222,5.59101968453859,6.454176820421804
15,7,7.4366241571900815,4.122466836408586,4.4807174728593875,2.376448404227276,7.738501897659663
16,4,4.699488023498321,8.158142365795543,7.213360728874921,3.464319836861992,2.724448403144722
17,2,7.966013069876566,2.552287989921299,6.323047252166303,3.7751708054084396,6.4752535818399934
18,4,5.431398385377825,7.061431424612385,5.7758533251021875,5.50252215219181,6.5008832075153595
19,4,4.82559230427683,7.396262384761132,4.279412395659526,3.4657415194316057,2.8446522968219323
20,1,5.099913077329378,4.56290102733041,3.183353187075146,7.496929018157023,4.5128006376035845
