T,FC,x1,x2,x3,x4,x5,x6,x7
1,3,6.584157705689241,3.275502486406186,3.7133564790534033,2.4170056954222154,6.569904468015284,2.58830337244532,7.007490997624846
2,7,3.4365551102822356,7.1981984308885885,7.216007676557518,4.893262197123982,7.575151635449396,6.391523818798987,9.0970899369966
3,3,5.788141114453136,4.468458071307782,5.4776451405729585,4.699923739148918,5.238234461452345,6.992792261315518,7.030329301001305
4,4,5.482801254625399,3.504471353041086,7.168159022970427,5.437746422421821,4.182366607170623,7.494319776796699,5.221485788299966
5,2,5.28687723189682,5.0909039754740615,3.878455533460118,7.109175127877084,3.2912683590279537,3.6004063671944215,4.15861394856855
6,6,3.3523796478964085,9.905978056499611,7.296912216776996,2.2983594092277686,3.0751311999398667,5.7291834263831,3.5770138606847186
7,3,3.792644369473111,9.960673372191893,5.411202114626105,6.4758231996308595,5.116037548879705,5.044241896436297,7.91866377642157
8,1,2.7584433654964755,6.690701595358174,9.109794100174224,4.360312660338121,6.658377577230797,4.359223862490435,7.374019810880267
9,2,3.544577763757311,6.250761684268403,5.827470426647537,7.449136873117537,5.512982500916314,6.71087153949027,6.503996270425699
10,3,3.4769517052272976,6.482957912509872,7.069343777150947,3.885080963939379,6.323571473276337,6.099193555324578,4.806004183094175
11,4,5.0369532375569985,3.100162535404815,7.881008468096515,5.174679310327376,5.934103803106975,8.40988697055088,5.801435296718641
12,2,6.173625961167132,7.275423462283088,6.711033024884569,6.204894680305864,6.000262358579533,4.914785145806257,5.1608622076733575
13,2,5.370988569375532,4.077221277983537,4.200333477306838,3.139766164526537,7.300273458616342,3.426899666301984,10.80437296449259
14,3,2.0754430515582984,7.207620855678549,5.0943239364336375,5.043784645823966,4.4054082678952975,3.011728144238313,4.381327712588963
15,1,3.368102609182361,6.7884545171248885,4.937464537549516,2.2637135171629215,4.166777157850393,8.118059912522352,5.278005869251106
16,1,4.448096611364137,5.022726997665099,3.813356189787783,2.886748291270423,7.486503945738997,3.2400781643611545,6.979873001167673
17,0,3.238461340100371,3.7788032909939018,4.199256350720267,7.636773017604913,2.2825487584961635,5.040400409894465,4.643151941394799
18,1,7.401472371117714,6.695443457210376,5.587588148942386,7.950959705397505,7.078666024443616,3.477171211219123,4.1096184035551
19,0,5.793440629176861,5.050615800299576,4.634392103140333,6.02884203961062,6.250193942666473,5.667996441271705,6.405042859392072
20,3,5.080785947245738,4.188756456591816,2.31519257258117,7.064913227053271,3.0267123696481866,6.759314732168446,8.734639977030874
