T,FC,x1,x2,x3,x4,x5,x6
1,4,2.7674644865139957,7.096249823414093,5.551397836526198,8.033226827055962,7.030211577426836,4.627700941122121
2,4,4.825380194670474,5.844686804173675,4.5994658282999685,2.1068981245564173,3.4582817152118213,3.4178437921156313
3,7,4.976281631137883,8.6060294548352,5.8623913675576045,4.364526408698724,4.409331512102023,7.578246725813116
4,4,8.087083831283655,6.077615268955559,7.0610683427198495,3.3575284573459516,8.002529726115723,9.109048491805865
5,0,3.2454541561790706,4.778265385336481,3.6626342914170684,4.313474382278609,6.633470102752397,9.00126656780169
6,4,4.265029395293213,5.767426591295847,5.054636304560746,5.028196973675446,5.1267774735950375,4.009907784922621
7,2,3.453088960024616,3.2195295841776295,4.754637647668723,8.00780359568906,3.6972859678204557,12.193627287341766
8,6,8.771531899684026,8.302277358032633,4.766231421323304,7.1732380597241026,2.514342159587572,3.6752209161523384
9,5,9.033287083850096,6.203472812597408,9.842388151992177,5.228117223713657,3.315024600179104,4.751914274125708
10,2,4.750670629128097,9.567301883669682,7.3586035455387,10.344688636090705,4.499684240416962,7.283040647399523
11,3,5.320390271986822,6.951158393258003,4.415826857985498,3.991492679766882,4.495569896444411,2.014616073639532
12,2,11.435063224692216,5.245588801927022,6.160539816035591,3.0486345630837564,7.535091763265454,7.649490605321939
13,2,4.13613140625118,6.026173749534776,5.420859282358363,4.838371223591056,4.410618013371809,7.516857113851063
14,3,6.325676308131888,8.094238895354641,4.73899324154559,8.042326508736576,2.0821392065043858,7.042739191106666
15,1,4.048014311522855,4.053891498080668,2.556448374146394,3.2277128751801762,4.136045064215987,3.6618947816932232
16,1,6.072021432706232,6.556397224240145,6.416959302322034,7.534171101399156,3.7932412012176533,5.231733066262278
17,4,5.040252020210259,3.2909418826928256,5.2226931403121855,4.140991672045411,3.260339791283872,6.43134758924265
18,2,9.110446249601399,8.1043334185197,4.944251178363641,3.652115617413711,3.089032298814358,3.2543528033010136
19,5,4.227794144654665,7.062294898819613,5.741177087387086,4.333607204342475,3.887865053672882,7.892206537286119
20,0,5.001111436067162,7.485911375735325,5.0650849872608035,6.169240145408355,4.180261522518256,4.250156392136733
