T,FC,x1,x2,x3,x4,x5,x6,x7
1,6,5.064455194163841,7.66907497751446,8.116276300905584,5.2599558091744685,7.149988393797251,6.018175072144526,5.009018425250718
2,3,3.1922282074222665,3.562129389838236,4.038544777765756,3.8309272206931606,6.084177553159585,4.398223852453828,8.775456079762927
3,7,5.193749657920122,2.1873408324659382,5.2291835608540245,6.2954467263959915,10.647710909132666,4.360301293805396,4.067230150161479
4,3,4.26450424163733,4.182441509696975,4.967625417331211,4.4969147689084865,7.446319224769107,3.1579194506411046,7.605543400282
5,4,4.129120393113703,7.205907161551506,6.167619042285006,7.073421447179101,5.622943995521783,2.1595088388778243,5.862982337363316
6,3,7.3123537691855525,6.380093756237386,5.332291734875329,3.5935847147551336,6.231658537344483,3.3379542908817785,7.089462664435769
7,4,9.266981625417046,3.951653202948979,5.941704047521229,6.738964239755461,3.146730287456621,2.0324967938222414,3.3980517061124544
8,5,7.46989430255645,6.034851710306213,7.607269076313371,3.521774543694736,5.173406087358557,6.05575691792688,4.505051198650815
9,1,7.149236441044229,5.2708968106050875,6.383881032151959,3.763887696017928,3.8279571272118313,3.2542085213077514,4.815098644163811
10,4,5.3408563764359815,4.877556733937297,5.613713647928355,8.143652077135075,3.333882177590116,4.539810106560793,4.079318323882136
11,2,2.7297750419724074,7.828385541434923,2.1702892170142425,6.429671541151436,4.183496201824367,4.462641409123095,6.376501066509941
12,5,3.49293328711232,7.07467700664193,8.433381754251576,6.423451392294994,4.132639698374074,4.375477126313468,5.048125191621208
13,1,2.1669099633336244,4.0557473728573035,7.814658209625738,4.390340892911271,5.27556967821052,3.1359218265653177,6.710619130398712
14,3,6.083873905055958,5.24674718337485,7.783559645641939,5.4538231000995,6.701429736742642,6.029489257987146,3.9924692170176694
15,2,4.72211279915593,4.35984749805556,2.8922567351849136,5.074823726692223,2.7359289175614285,4.00278315673407,2.205375643245274
16,3,7.542122304830515,2.7783970216797518,8.223408409854311,7.842226616302803,4.001550934544797,6.486625046916652,5.350957317632978
17,1,2.4422686122624087,4.249406588073111,3.393558487372312,3.1738148854953834,2.444823100574674,6.4843102277213,7.659923275951824
18,2,4.694419160375844,3.534336792727528,7.501517830530983,2.636941245465046,4.927404677083234,4.863407825024356,4.838232232632861
19,0,2.3662800364368866,3.505290355972819,3.0754573648327193,4.025219561996075,8.637871098794461,4.812050207615625,7.524147881863562
20,0,6.077764088435459,6.3040975596282225,2.036230117759749,5.381819907194644,2.890233632117956,7.445842645456506,7.578545360268701
