T,FC,x1,x2,x3
1,2,4.656691247018085,5.405662546715984,3.0424007328344773
2,3,5.721179678233101,4.436922307350631,5.22343998293026
3,1,4.125403998968746,3.708826823830388,9.2736863387282
4,0,6.348375515831643,8.780249160931863,5.318422185517866
5,5,2.5748319465103475,5.769917889285754,3.1558136770421448
6,3,4.835534223863647,7.220363264244456,5.813612295176779
7,2,7.032211333033884,4.361993397924318,4.010668684127128
8,5,4.316529492009143,3.052696631335654,5.101479034285234
9,2,3.4881426995739875,7.390387706428001,9.403957557529406
10,1,4.132581458493072,5.4868136978350615,6.285223652026043
11,7,3.293757479961939,3.0945278824436757,2.0244167052773006
12,2,5.087199126808377,7.354745739405857,3.295391581559578
13,5,7.2566351008111045,8.725641014760205,3.079074202150304
14,6,2.551273159630815,6.291821327154969,5.488202889890923
15,2,3.214484334885789,4.940551564649904,6.906853919399911
16,5,2.8024389028883707,4.945326546746119,4.586852603508862
17,3,2.178207323730819,6.0217037664842845,3.357969733815687
18,3,2.627271490826397,6.491995186365429,2.3512990194182253
19,4,6.312843732127815,5.798260198094119,7.740573133914085
20,2,4.219195248751148,6.507146407880466,2.625943430948675
