T,FC,x1,x2,x3,x4,x5,x6,x7
1,2,2.448200319363794,7.010616163201811,7.731726174126654,8.820575619322177,2.0993008386264065,5.461675847477638,7.327310013593871
2,2,4.678705729690122,5.210369424628523,8.364141500791987,7.839287716089389,2.574695247239083,4.338225226053298,5.563475434100767
3,0,4.2512196886119735,9.540289912498848,5.1909118268878505,5.722859312367382,3.2275334437409127,4.691596071092844,3.3724754160650043
4,2,6.956571295638692,8.179891289598947,4.630410971360913,6.237048677488004,8.601645217366656,6.0916376969201345,8.1424263798779
5,3,4.2121683849093525,2.1514454900258424,8.458134260469706,7.3193566248271535,2.53272137527261,5.206892955391327,2.4505682387821404
6,8,6.857133165215346,7.162509605065223,3.0494914963694266,4.225330149934672,9.693007729910603,5.362105659801877,8.059722833116577
7,3,3.4646713035490615,6.802374635648375,2.548617183967612,6.617952598896215,4.495435478880533,2.8119476510023627,3.6404552063851243
8,6,7.554428782301713,7.764223375094945,6.216989902025786,7.291269679204104,9.54007747729112,2.332773769655812,5.429341300113266
9,4,3.258348333499434,2.93207506179761,7.021882828517101,6.520009929823971,6.043946283075054,5.3246029045673335,8.822835311320476
10,6,7.038914687695628,7.2027375499413555,6.0357285102084735,3.433053731672138,9.388928679549357,7.737209564138388,7.287454286375152
11,3,5.568783293494507,3.6613510305032424,3.4504582578901593,6.949834989948036,4.3457782227865245,7.717090342678146,5.106117861881171
12,8,6.154326244668721,7.453940819527011,10.050453028368011,6.38591761425568,5.076559247770822,7.477482171102535,3.67554742717601
13,1,10.189913573125498,7.126823833036598,2.1031966684562744,4.3882406621894985,6.052363539800714,6.202714868623468,4.432160571859295
14,1,7.111519032689828,7.436872801499624,4.9202189778208725,7.632685356132654,4.1579085029716,7.717233246488659,5.845691179308711
15,2,7.628258798738367,7.440721330199741,3.1980492219343826,8.633606739273233,2.2137146028734858,5.103976951122698,3.079392772798531
16,1,6.935871529942824,7.122397997355058,4.19152405564528,6.807485362431604,2.6830135054558983,5.501800751231189,9.686832892388617
17,1,3.98328890453283,9.14821133308261,3.405095774232942,5.773912755832519,6.542344877272117,6.800842823951704,2.6608883594207393
18,2,7.211987360239213,5.126197886392148,6.580203647304592,2.1066462029091633,8.504860153479125,2.2952452719221763,2.6878575454412585
19,2,4.360362266368866,7.0492672815788655,5.370485626476146,3.3205505671900726,7.119324982556352,7.689318652807482,5.707758466451273
20,0,8.147355119425317,10.030760059906832,5.754042407634576,8.045469234805218,7.032674839349085,5.0522192011268405,7.392356099352852
