T,FC,x1,x2
1,0,7.5186844130700425,3.510606407330294
2,1,7.528343158245069,6.043231914200838
3,2,5.416650337051528,7.175111270506417
4,5,7.878926541881821,3.2998049325902157
5,1,7.210180683138342,7.877807976686644
6,3,3.228196359565122,4.65482537183631
7,5,7.3668234761698965,3.170829937349877
8,5,5.041724573944969,9.300617010221863
9,3,3.946365782173122,5.018989172581745
10,3,3.12430192261355,6.166611807554439
11,2,2.031385870945678,4.481611887911209
12,2,5.284232625665322,5.072794367412758
13,4,4.0385163669542985,7.655872859790756
14,2,3.2584018696889685,5.6436517673907005
15,3,7.109843551797803,6.992132347674456
16,1,5.707048441216085,6.657953661154215
17,3,4.016332728083215,8.850573211729483
18,2,2.4302575569312115,5.21826198119276
19,3,7.432217382715663,7.6885205352343515
20,3,4.267434921772162,5.942785866403034
