T,FC,x1,x2,x3,x4,x5
1,2,7.058705026492633,4.583876515758707,5.217323340854256,6.0898311046398685,5.938229381060695
2,5,6.711768430323586,3.1749418962679354,5.895939625692476,8.766631545403722,2.0020954638729345
3,5,3.1397569959199694,6.774293299936968,4.0614645359548565,7.210032394551942,7.007822269539782
4,6,7.138415676347234,3.271886854746165,5.277239128715488,3.073222932387145,6.267890115458136
5,4,4.117746049868675,6.931948550322657,2.746179302502433,3.0930315729768667,6.7689230319593
6,3,6.680271176741659,5.975563768958009,5.253787629107201,3.3702232631572047,4.2883667906295155
7,5,6.841705440252728,5.349963830585049,4.18855642500617,2.2768603777523255,6.452404443571487
8,5,4.30650522954416,5.189441850860259,6.069465544081484,7.569184286660039,2.729586142193682
9,4,4.491719556234167,7.069856589619123,2.446963316930871,6.159223938610725,2.4983235479047967
10,6,4.295677224771635,5.797568249232294,2.008693255585838,7.37995807837318,5.552844905603243
11,5,5.09949201861417,9.62353431879357,5.05876797891015,4.583517457417102,5.759657321768751
12,4,4.35230126316218,3.831604252955802,7.79983160638276,4.492838792411852,3.2757721907666104
13,4,3.1388479341938114,10.43183400937158,2.0673864543778646,3.8549885485504247,7.709252948026006
14,0,9.275929770855274,5.089147791366717,8.811056992188467,3.2840462668620205,3.1613473836989994
15,0,6.56644776705239,5.992353845993104,3.7170929552507177,3.1895636691197167,4.03612728463765
16,2,8.053156227679594,4.794370036517825,7.724943875512738,8.435870238905803,6.313924900357848
17,1,7.314574408396226,8.206062279971315,2.2685358445300814,2.14316022452985,6.707508428222328
18,4,3.4522156717587014,6.176725856571344,3.9532765889806543,5.106937038275509,2.7145303960881266
19,3,2.0358796713750147,4.00297331214975,7.006784581200665,3.8446436962848765,7.493038957905938
20,3,3.0780568319008665,6.542362626255461,6.127944623912207,3.2529866853413263,2.63224702876786
