T,FC,x1,x2,x3
1,0,4.070735119088944,6.735189084529909,6.397555989049781
2,4,3.239725853124867,6.614086314658155,4.868199736907516
3,2,8.498778701499914,7.19963419529106,7.6203892041132715
4,1,6.573520958689317,8.971357633439764,8.195217845290545
5,2,7.1721822512320275,3.0285529345542184,6.1232527920940765
6,2,3.3177032044282053,2.588382703505582,3.3557749678883706
7,1,3.0906540491262016,5.472429066259522,3.7763881650932576
8,4,4.075151982832841,3.0073480387228955,3.3377690794875754
9,2,7.353084740036612,3.554892869738062,6.130991497816937
10,4,9.621059505859773,3.5139555643733864,5.049813997179058
11,2,3.039311317439785,3.391850260874263,6.845678371146583
12,1,3.5519337337706958,4.94707823736274,3.4468442812350855
13,0,3.67263521980506,7.810810190627368,7.728924171373212
14,3,3.210039597925426,3.468436925089217,6.095994782915187
15,2,2.0054220251969843,2.6747269841991668,5.2836584098706805
16,3,9.982236439306446,6.433803594487963,7.350037365249895
17,3,8.513758882555747,6.663366979536378,4.455966582310436
18,1,5.520337604951134,5.353869657513995,3.017694284373617
19,0,6.84706964311161,4.364336694170533,3.0521099905554103
20,2,4.72107428027194,3.3395257137364505,4.36674548597965
