T,FC,x1,x2
1,0,4.142216841215513,6.240086313508665
2,76,5.457909142266478,2.866149911678204
3,25,3.0924301337630733,5.510278861765807
4,14,5.6307870905021815,7.738128274640319
5,1,6.687972299132032,6.581781734395647
6,0,5.519711084208652,9.813036432696869
7,0,6.1045003526455455,8.44538842010026
8,0,5.773529571521766,7.615011315900295
9,0,4.021656033446037,6.944546024068526
10,0,4.7128362506888495,5.00692069396537
11,0,3.367724453033227,2.3794241921949997
12,0,4.6252912065356515,4.534498200832694
13,0,6.4181660408900205,6.25022215932461
14,0,4.909638938364832,5.25106827041046
15,0,6.412973536002892,2.6670053403263183
16,0,4.959098215640373,7.541954655098241
17,0,6.734137796596491,4.494948842787236
18,0,7.1982456666380505,5.152796018192662
19,0,2.094975445824965,4.566460033583054
20,0,5.68952223302664,6.201617696197893
