T,FC,x1,x2,x3,x4,x5
1,3,5.734506848817686,6.6815852611586415,2.426615035261595,8.446970029975954,8.506791964524925
2,0,2.3864080452067142,3.237470845693545,7.413225856433164,2.3936587938528207,2.173789248217771
3,4,3.417279891425805,11.877163669389773,8.234024354998894,7.981421798414322,7.086058532360908
4,3,4.414026977762541,4.111745057179207,3.5472145438757456,9.861947630035171,5.1757943863229325
5,0,6.336676042243098,4.259126127417505,2.2533805850296154,7.694752961955102,5.829636867213309
6,1,3.519792186728594,2.9843107090991845,5.705561347993524,5.723131524971345,5.011863735351202
7,3,3.091479077430898,4.4839997091052854,3.9230651318712932,5.074579070721592,4.389452841059628
8,8,8.843581197302777,5.095603206035456,2.826312805948299,4.434568116061741,7.125901642556867
9,2,8.806421975976926,8.894487003002446,6.845751592610833,7.184237950964389,7.935441608424516
10,0,4.31869936421997,4.25438473974316,6.406923524205148,7.646480262155479,7.26401067802109
11,1,3.186077435589285,7.71144157555369,6.803874273490261,2.193867444177327,5.262479240762956
12,0,3.94087155690328,4.187043669657025,5.046038840088862,5.295923733073713,7.563764219640394
13,1,4.234789114280453,4.486597062901839,7.053834097563504,7.353897272045764,3.537226923271551
14,0,2.0110537208979338,3.6327488170181614,7.017207850833758,6.69806738094696,5.404230000312009
15,1,2.239987444341483,3.403546611405936,5.362172390672805,6.975595864244711,3.005953264816469
16,0,6.184464374709658,4.883393454765077,3.3010849586589757,3.020686360042242,2.2459795961730227
17,1,4.107347545958522,3.148569877888246,4.213818588776187,8.89345800936007,3.961929236802103
18,0,4.407625182976454,6.038507492541455,5.988426776683305,5.871974604834557,4.645750492617279
19,0,4.142426886749483,4.124074329570653,2.430561352363688,6.5274881749875355,8.877060845179678
20,0,4.0316464526464415,4.04348935791444,4.2611485462993794,3.9057601897171863,3.7802788147058317
