T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,8,5.024441514047946,2.558348794062034,4.20553597751616,9.671778066511678,5.087687904643222,2.8295271655527423,4.29643904573496,7.869606567878441,4.931101938045486,7.216897173706311
2,119,7.775436478204005,5.015471363777616,3.2529264787834764,5.2420665605260215,3.242232417063598,7.052461947771485,4.241381493665091,6.113985327708469,5.724824365182046,5.943014707966894
3,0,2.0549594046083772,6.1384049569770225,3.5209488772189177,6.087835240442293,5.12768376812737,7.729955823414848,4.614718492059464,4.170892975316057,3.8910243507054947,2.057890633601176
4,0,6.90214424105175,3.7354678388943414,4.295575039290659,5.133328909334576,6.590141632874076,7.261991011602843,7.797820346789018,6.112297473872216,3.5064189587773824,6.426603165844956
5,0,7.045206601233392,7.674799236880895,4.732653303516017,6.2003479990325765,8.473474212604492,3.3662162507077595,8.05887326593976,6.498309703931975,4.232412021245323,5.293919441141763
6,0,2.3514685891905334,7.095566003698167,3.8127165959679417,7.790227271093278,6.948308888936897,2.1190028114279142,7.085403476687168,8.250629827304452,2.097795411776442,3.4321264400635743
7,0,2.3503863477607863,6.821767129709156,4.27201695298079,4.163822316091112,3.2010343724416344,7.138491436309577,6.10849022987149,6.622926921440677,6.344383886827121,4.030051498732808
8,0,7.011419647623604,6.492503014757916,5.991054663766747,5.014387616900531,4.080560687163091,2.932722429598237,5.07811781270203,5.411909613388062,7.392153961862296,3.1317701760924788
9,0,6.646760382979755,8.082429959412782,2.423127619906498,6.887561560679789,3.2546302058252676,7.110217046463497,7.695513160158168,6.228337836443497,4.5323044093048885,2.38252934903969
10,0,7.343508101766399,6.542943554246971,6.312230878390219,6.062290926345947,3.2583891680218677,6.383177033062721,3.1710393260496987,8.39776333076031,7.165203448403216,7.131038601662332
11,0,2.242627120927603,6.716865480900962,4.422501045457889,5.988751323257791,6.972584839645591,3.532988206840421,5.003077010697005,6.558054492290867,4.717617728130587,4.036498443862736
12,0,4.1825136424685585,8.648903540406735,7.090554111833992,7.145685708045999,5.885824006132658,7.247574789997195,2.005508336070711,2.1898068080456947,3.8644176487471342,6.057323260964483
13,0,4.2765343363080826,7.923547263599641,4.1055878718171,5.048221062441487,7.575044825287684,3.3784306434312112,3.02902569660233,4.7435663549596185,7.415155374292404,5.59393417281179
14,0,7.249015320556655,7.136822589767212,3.905586981210635,7.595486744321291,3.851207396368304,8.718008755785617,6.7514390330763465,5.377095073866799,4.862364054151255,4.201155682578952
15,0,4.501993504034029,3.9652501910848974,4.265398972329845,4.292063209680407,6.314110176819819,4.032519654603027,7.260675375308216,3.2180167296514113,4.87667494966002,7.358958139039164
16,0,5.352528124427587,6.111342528987444,7.828175560636746,5.113349618595103,7.191393186454086,8.152823680765671,2.1426290369691667,8.041209280054845,4.5443236561662825,5.498480528324701
17,0,4.226324174489276,7.685552564592594,9.550357020475428,6.0637737224593415,4.538082446201993,3.1600828560080414,5.833762717230142,3.4242629319570876,3.253738438536807,3.361332457556404
18,0,6.882880089070211,6.426008841053656,7.415616374891646,7.322533057668035,8.647304750789974,3.775731031955563,8.973878732249586,3.933964880068211,7.461137926488758,4.100435981166619
19,0,7.019453952260343,2.7385883078798483,12.987417195580544,4.072741806504254,5.659002759355293,3.9854653200421595,7.329391559729557,3.2289593445691938,3.259879854021686,6.28180660578542
20,0,6.525414556190653,5.05691214966033,7.856522174729795,5.349712266115504,3.180837019473639,4.048553292068221,8.045437715046539,9.536531214997984,2.9229712734609183,9.246335754677865
