T,FC,x1,x2,x3
1,0,3.228669385016903,5.535463165942483,3.3832257492423636
2,1,4.577952040199081,5.327007542530453,4.502260793085661
3,4,6.4655991098268,7.531548800715276,2.452035039439627
4,0,7.285856089260965,2.8193672775071925,2.4777452737697394
5,1,5.320060287800435,4.543749492298619,5.229911135532951
6,0,5.019873030290626,3.8137439613484605,4.187308222084315
7,1,2.1105974099017595,4.471262332890693,6.175386514930997
8,2,7.846134206804688,4.4361422091882154,4.086479146346252
9,2,4.264958807152456,3.1214909713678636,8.195491557459777
10,3,6.024718867194286,7.305035074351305,7.961773533732028
11,1,3.2192696790370814,2.08820884357202,5.078250476548513
12,1,6.067332643334189,6.052712940708154,3.6563974782278628
13,3,6.523497028658578,7.452356252287888,4.454446769768392
14,1,3.5614843206966302,10.568254746199887,6.014020789019669
15,1,2.3757598223397935,2.9062798731569996,4.378602871009992
16,2,2.877483166331281,3.0119881417362353,5.6979394692691825
17,4,4.781981066356775,5.1005105147991685,3.0287000772238866
18,4,2.049496279426705,5.081015739703857,3.966820598736659
19,5,6.173712989283684,7.449983442713259,4.162029268580922
20,3,5.195783362330349,3.7735110012656135,7.896898863449623
