T,FC,x1,x2,x3,x4,x5
1,1,14.328695971856973,3.6290883571574026,5.095855032299918,6.610635654444276,4.1529454516582085
2,0,3.4735353615145947,5.108655913480482,6.93964512373568,4.110234134076435,5.468846989099826
3,1,3.3865628732763478,7.177994203974772,5.695092130290929,3.708437242153238,4.390734476341168
4,2,8.56750472365519,3.174328086089416,6.870045362125726,5.143634959525225,8.121700708208614
5,3,7.7792821588775825,7.405980711921141,4.654380209374543,6.12520365640798,3.1361345707579957
6,1,5.107323218668622,2.3574198341356722,3.362824477523125,4.782901676040911,7.45930149757505
7,5,8.489110044798137,7.620616503757676,2.238973979799689,3.9889591551601784,2.3727310014714647
8,4,6.320415845292763,2.772034504300331,7.233624485287504,3.3310010463533284,4.602991578531758
9,1,8.534431806061345,3.997041532807346,7.091669468423966,7.5492692232497625,6.129623069538556
10,1,4.073159885400351,5.164081689772205,5.005192360245066,6.050942291177716,4.38826994092031
11,5,8.100176589205395,6.854999237175238,7.215126951235432,5.408948969566901,12.570662370812933
12,5,6.965841462761943,4.1126368424584205,5.220856443616849,5.373470514210999,7.3129022153806265
13,1,4.292523685850495,2.2219644093693685,7.606182163832786,8.5007324754418,6.524705329665467
14,2,4.115799168130189,6.04683531085922,7.285611946130677,7.94314342419133,7.795210577447719
15,4,7.276590906422012,6.006150853303129,4.348991970511118,3.0393000040908533,3.333876566679524
16,3,2.990895040830347,7.71142134824549,8.120483876133067,7.162246295901058,5.2035967916563735
17,5,5.407989832278363,5.472836461599016,6.878798129869459,3.170418755244637,5.841003133629297
18,5,5.323826339427954,6.1880842733833195,7.313520002542643,4.459636555903563,6.426965155135685
19,2,2.158916924957971,3.3350691049185097,6.0759046697870644,5.312387191960065,3.090624188527456
20,4,3.290265736620287,6.322724837242344,2.4042837940103876,3.7690344952988646,2.897733497770358
