T,FC,x1,x2,x3,x4,x5,x6,x7
1,1,4.113870958231409,4.249320936495159,2.525448893354735,4.629655745834004,6.904100629714955,3.4447994307424317,5.049632684045685
2,2,3.389610067892571,7.279374623741193,6.2277771733551965,4.844045311082089,7.629294154305602,9.821815662910494,2.1461307979317583
3,3,6.78709964088894,5.202701834049464,4.535539279754062,10.412367484774975,3.383178181964026,4.050487113353058,6.975559285124186
4,4,3.4505916215803785,3.0783201505134676,6.987821030261761,5.028481688888007,5.259525708545868,3.750481608297759,4.2827962808754085
5,4,2.036676267242405,6.457895764960982,3.168027887557786,5.515719510156008,6.281858420396647,4.465575126781913,7.105110284074428
6,2,7.33788505865861,7.069858038383309,7.190540338288522,4.5543120690019006,2.1287555165646217,6.019741963910225,3.024377249592018
7,9,6.670987356785986,5.0014419843987925,2.472115770835348,6.7589632439757885,4.053251863529371,7.003456312626381,4.7463771618661
8,6,4.385626336050674,7.137959536852566,5.395511210655514,6.26198507569894,4.0991462172043995,8.892614834217223,4.413743422435592
9,0,3.185893528288464,4.053313524361198,5.103339582428797,7.1632907826701135,4.4099764059876705,2.413750825710151,3.1964717083125276
10,7,10.35155076380363,5.011460410107322,7.481499882114016,5.54797662584513,7.34607754259657,2.418733506914336,3.436190723422044
11,6,6.7957705121889385,6.183967719222239,5.856629720862594,6.568039429334858,6.214021161143408,2.235986358035312,3.4942503391630293
12,1,5.017562356283805,8.74523968899014,2.8303581871479624,5.188494069318128,3.38873524968605,5.535853581839007,3.120695060064736
13,4,3.24786559670489,6.461043746602737,7.123757190318632,3.115286252774433,2.190035779017254,7.518093441747018,3.195028173524159
14,4,6.70019725277936,7.4288863669751,5.250161182064018,5.78731489090087,4.435992481367576,5.156344720888448,2.0450539041560294
15,2,2.1921885016988907,6.491219526458782,3.570643511817679,11.123385755746057,6.504716937284683,8.33430173101502,3.2733486536034935
16,2,5.604272156514522,7.783502323333444,7.148479063343914,3.1459638825785534,3.1887598219493385,4.129726904809343,7.117698286667046
17,1,2.5638980028374236,6.823498794011538,2.182159780468483,3.6428652561548605,2.671708621226381,4.082811890121238,6.195358975305777
18,3,5.398546527998274,5.1543224309464994,5.261247844606316,7.56401216219828,3.7370497046736837,5.274024338738435,6.041923746158062
19,1,4.2107579359378695,4.386777597298755,4.829439397769995,5.041051296600422,6.89147098544116,5.83112453097212,6.659214439140248
20,4,5.372234127947296,4.363301289998841,10.15397851780946,8.091579252008465,3.373809962145277,7.151274580020573,6.063369362284147
