T,FC,x1,x2
1,0,5.0659969854648725,6.120508103635353
2,0,3.737166766425592,7.90125534022971
3,0,7.974579180038888,2.19478161633624
4,1,6.520801910771835,8.253116384058243
5,1,7.856369827226112,2.286384083134587
6,0,7.7304395839035625,4.420998668234587
7,0,3.8231142892716425,7.121769053566386
8,0,2.8988053773577818,5.589305606888059
9,0,4.968905470358401,4.5951113071324805
10,0,6.6092769726708225,6.192026854459613
11,0,4.235313849996859,4.062241157471066
12,0,6.906717584286271,4.142205303477109
13,1,7.7651964026676765,3.567866836950956
14,0,4.7179041634012275,7.021037865812667
15,0,7.426459545973564,6.748349036509884
16,0,2.6994973307825596,6.046688139490407
17,1,5.344576394693373,8.839578550538688
18,0,6.044906106819156,4.114480215497044
19,1,8.188908586550077,8.061489376954452
20,0,5.156165130255215,3.341253575329542
