T,FC,x1,x2,x3,x4
1,2,4.042421144383045,8.920995461927784,11.44226789511248,5.738089851636229
2,85,6.474025575400363,5.677269652875787,4.017015785281217,4.305281726795943
3,28,7.169445850612755,4.531185514782367,6.015718575708468,4.760925047899029
4,7,5.3072852695951305,8.597562948120665,5.217593534797349,8.378049080419872
5,0,4.849770950103656,4.9044932802203665,5.232112139848063,3.4941622447396137
6,0,3.487383168960018,7.116651435952264,6.913299385283027,6.716983980725055
7,0,4.275565081018218,5.572268959121122,8.448588797387739,5.355075886469554
8,0,5.679738809997248,4.059186125399648,5.832843481838562,6.7374978677946755
9,0,2.30620984217951,5.9789371429745835,2.5631963183049766,2.570953400242403
10,0,5.222893726387536,8.906526679052398,2.8115332882891813,6.423357822477523
11,0,5.113384267033296,3.269716667828841,6.167310389765286,7.5486205526746515
12,0,2.2454683561491047,6.470891608492468,7.641513808423986,4.9531071733819925
13,0,7.226057387482268,5.004328270156901,3.0878113736671153,4.309296991087888
14,0,5.113141937737335,3.148431920640177,5.065903518606511,6.540329379216255
15,0,2.909565435014407,4.419604226760647,5.11915988986403,5.9230969956381925
16,0,4.126212107420031,7.371192240382637,6.972298109408814,3.9753641163082225
17,0,3.8704998306402345,5.838667632420791,3.6557351506698263,6.570981856139557
18,0,7.245394319974564,4.982355318924837,6.893172117733544,3.672016939654613
19,0,3.716196672219115,7.014894318032596,3.55638102783548,6.380990579831678
20,0,4.098514510635596,4.847668402086898,8.073226272400914,4.033216937110274
