T,FC,x1,x2
1,0,7.437039625994633,5.426814477536008
2,3,8.171159867214266,7.050664978649728
3,4,6.8313923254913345,5.037445307826973
4,1,5.103750612192272,3.36173273775113
5,3,2.626759044820087,2.026171712865344
6,2,6.549784616419891,4.5796833950214735
7,2,4.792353807925235,5.155288079438142
8,5,6.429297373636923,3.586795491394907
9,7,5.012944349649075,7.02422152499116
10,6,8.009826134248927,5.044330982232124
11,10,6.640531611562799,6.6011573734819375
12,1,4.182856246947106,3.6430804803028702
13,4,8.111067126705446,2.4588214038555813
14,2,5.456241446422371,4.015033085286363
15,5,4.237118002232573,6.552637767157343
16,3,3.635106759271262,7.854564389920522
17,2,2.838693887348717,3.9253161728814288
18,0,4.000796175252953,3.18010758268071
19,2,3.1143481303065763,5.478448188810849
20,5,9.64032189341673,7.289209247271525
