T,FC,x1,x2,x3,x4,x5
1,6,8.586611589979587,3.4138653222235256,7.603021890641899,6.354143477699534,7.182182496962229
2,8,10.360093411266687,6.496747084533181,4.21533340919436,3.030776004152184,7.003413710885382
3,5,7.87629028873766,6.2066739112242235,3.379871310829733,2.2211828443432196,5.036600908897571
4,11,5.000097523917682,7.298847719854907,5.563361748986979,5.2141488156278255,6.070687353119486
5,5,4.238303457882865,3.6300330494518493,2.0685858242608215,6.95993465450277,7.826045533040457
6,6,5.26707352271626,5.011319888103621,5.968661988524863,5.103864175591386,6.192138426270281
7,12,5.802165347992215,7.021814000699549,6.726801631926062,7.083691579707567,2.3238010757138285
8,4,6.502250077864931,5.659646415123156,6.791019491569365,6.326664151963584,7.028994502178238
9,3,3.3341434686759506,6.040114764344452,5.077027080569315,6.43158129120151,4.70032366364038
10,8,2.420566760368226,6.07454152155571,7.775262097381042,5.1784712616699995,7.6001003326763374
11,4,4.921332350601181,5.311040792215762,7.816100082672439,7.533150666633752,3.1524742411272175
12,0,4.210921489881821,4.062566859441877,5.962003602213504,6.7120740970961075,5.562708825274996
13,3,3.2580026366184223,7.808494480343668,4.367839622511586,8.813590709923483,4.077603297144245
14,1,6.070187407759229,6.170874069008745,4.215407092970739,6.25353121385117,6.52559854140541
15,1,5.55017137707664,8.90243878314549,7.105877919751048,6.821437303694071,5.021360753559383
16,1,4.2278839038078875,10.086933136177544,9.272974645927823,7.691568462903923,5.3923427924085585
17,3,3.617874005750054,4.814197061373757,6.231568320366792,7.465102678681411,7.786409588030277
18,0,7.060727739490326,3.063382336332445,2.6819616880890322,8.60683364287779,6.442028472529571
19,0,4.687385051830406,3.866176434588257,6.126070069144465,8.143863381301895,4.703097578842338
20,1,4.608621917708225,5.572439146928907,5.003860723116259,4.467533706573248,7.835646572150051
