T,FC,x1,x2
1,2,5.281834685202647,4.051521461026508
2,2,7.312535532610548,8.248597961481568
3,4,3.652254668780599,7.916637902939987
4,4,2.0849057366027384,8.728769063228834
5,4,2.387121843068763,4.502713925933555
6,1,4.441455100902904,6.550613326800172
7,7,5.095036415402122,5.499468256429983
8,2,6.1418143080185015,3.197835940340337
9,4,6.281421618266826,2.99387873299237
10,1,8.645926984333249,6.153339401154183
11,6,6.16015232514778,6.192255134231502
12,2,2.1631808475404255,6.405120605108793
13,3,5.192153073558553,12.420705143126522
14,3,7.267736886902979,7.816977964328146
15,2,5.299386802871526,4.605971552594691
16,3,6.072944107952239,9.057614471394848
17,2,6.395619416853189,6.117013689855915
18,2,5.219702551783676,9.338487632106059
19,2,7.624878791067488,3.0783398576689915
20,3,4.351883348950127,6.425030502854571
