T,FC,x1,x2,x3,x4,x5,x6,x7
1,9,9.402281271022394,8.956418430488606,6.197221436881996,4.092080214788074,5.3134399174415945,2.0661294716942002,5.023910034981483
2,8,7.753841524838338,3.446205985351727,5.793286462500981,4.243976999652768,5.568245030825599,5.2490076687421325,5.5108005749092985
3,10,6.589214808515948,6.820374722180644,7.316511831736652,7.15466489306403,5.338092305410671,7.474177118857874,6.580062284736833
4,3,6.437804626401655,6.923746627762567,7.078518066196956,3.429367518250143,7.02911803504107,4.66691054370472,5.542135553827443
5,2,6.481199630098519,3.8645294129584205,5.0549179532929935,8.779094086897643,4.275295806150777,3.845811830588704,3.6318333543321515
6,6,4.958637659036436,8.16997810949151,5.375561080415698,5.992853325843898,2.220019896348533,5.948227331435745,2.668716078930732
7,3,3.5917517945892636,8.200781744951293,6.4063745216381935,3.794229014293668,2.2673827343987667,7.972634585091856,7.271549648430552
8,1,7.276207281912307,5.015400841152691,4.640133262719005,4.3707777632222164,6.8626679074221535,7.829204538515434,2.4331260369996452
9,1,5.450300212320472,4.461626907977221,3.0003835644443715,5.293004555516422,4.220204969276212,2.1688273727666667,5.068065609768159
10,3,2.252278711594274,4.497473587029878,3.627596134224641,7.731352722840212,8.293422160263669,8.171210962194134,2.8614962082818725
11,1,4.144576233245509,3.35619407427342,3.8239592137512197,6.800087845649008,6.017393369569348,4.58037822811656,5.102567851807276
12,4,5.198716298139038,7.00698157264294,6.299359865359797,2.939884598607185,6.528863649551072,3.2904750685400566,7.780660587542233
13,3,9.752016503129973,5.9747833707029105,7.3904246747404345,11.425092266411863,4.214447149169233,3.3908451749562794,7.641512009732398
14,2,4.252594997864691,7.602901823606623,5.545112345295561,6.298602441700524,2.328114792186682,2.083715096677799,3.0835017323323415
15,1,5.730292735883344,2.0465496102498366,8.035541799652885,5.132804046651952,8.253177692489158,4.187239012700528,7.3323343507455006
16,1,6.958040262261655,5.482310226339447,2.211204444794072,4.068602489242156,8.26655874672435,5.012244050792576,2.3791838586569947
17,1,4.298121842711876,2.95960007819437,6.070512825822805,4.095852016612883,4.838834136689996,6.126377491590446,2.011815930769305
18,0,2.47385199580083,6.815210518340016,2.190944509283138,6.380484321329289,6.627944552212842,9.62119714198803,4.07547214177905
19,2,7.70732687044833,3.5368045839594218,8.996166825554946,4.186269379110026,7.035309919321533,5.3412979855913125,7.136174164540269
20,0,4.053295633781445,3.196056758805512,5.017004953874691,6.615885708741549,6.356408186743705,8.29301680070522,3.781769714227619
