T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,13,7.013883120124766,5.708881373327778,6.97529190752233,7.024438731883862,2.906727146379713,5.57588320127105,5.410091105035365,7.557682340814063
2,7,3.660827553269475,2.4789403072383434,6.481713513096219,5.547623710664909,4.429358365269868,3.2820431038133755,5.536792234103415,4.468681308307676
3,2,4.359170854188074,3.3281720888035005,5.063648532089853,4.329849547215718,5.636800421192369,6.237772907300241,3.053099518272539,6.448281346990744
4,6,5.283899495072329,4.607314824751022,2.843402168824562,9.127530378672645,4.406081055190803,6.3420119561182755,4.082221979548906,3.0087442499923585
5,7,10.218466650009088,6.533419060139282,7.575482542399345,5.046305189893644,6.73771795277842,6.030793864405899,3.308122437815638,10.554723836793151
6,11,3.604484351536913,8.17166419488617,6.053120371596911,10.062296388487402,5.081301288059537,6.517210777199232,7.001534350302909,7.667610632763961
7,3,5.5354515623696825,8.092239211028854,8.7326524007263,5.745532807530285,3.064591876898753,5.661211229486321,8.059533724735747,2.4407513359300848
8,3,7.367574724539776,7.060746473850074,2.8033881819997495,4.540585183532705,7.047464413287062,7.112919424080573,4.9806318267242276,6.054894883131316
9,1,2.112807678835537,8.510272046889263,5.844801151813414,7.4774855793875465,6.012920279659373,3.1869670003043384,7.41434599699217,3.1508388442520037
10,1,5.473545090310433,8.548835620613366,6.0855203527173956,7.643468686477547,3.046776802544287,5.3544813340042445,2.668579672942328,8.575083621173178
11,0,3.8060447858023734,8.1399280037624,3.663977888152777,4.849723318833396,6.084101695536934,3.144913316591844,6.586462966070902,4.052218567568062
12,0,4.038504190069699,5.446621722609701,2.376590505836055,3.6295056990484085,9.243351736966803,3.009724084410597,4.641647804302849,2.741827453215872
13,2,2.4844739253923636,6.113908806473236,7.251079871801447,5.62221392571767,4.865517388646878,6.731511896700924,2.3784861560378063,4.271381982301596
14,0,3.2588175938790975,5.013654888183367,7.018547388566485,3.8984214558027905,6.244803528793161,7.698350004745677,5.743752089227436,2.45986916788674
15,1,7.705073620275228,3.0282423196914725,2.827350935982878,5.752672254226148,4.448510074302563,2.537044893684426,8.592504620517126,4.329947211084447
16,0,2.431631799450172,3.976220345481092,7.401848044402367,9.588710273997588,2.6593665761841465,7.124402327497203,5.104629686314522,6.232024323367727
17,0,7.552678228722699,2.0854431283735977,9.020621277173662,3.1756656889269155,6.005800672997481,4.450973134173501,3.291840801472502,8.097573217194375
18,0,2.5987558879073456,7.069664098113701,7.5547929343079065,8.908472870625973,3.033338709751337,4.473766099199307,8.605169185145149,6.41732409833965
19,0,5.017423575221051,6.585661913419404,5.278528299873531,3.780765541293372,2.1237716680565657,9.783509217010124,5.160168543330957,5.024804601015742
20,0,4.90571731609612,4.633912796475395,7.59566944475624,6.313854986661104,6.45779038706957,9.728175976383504,7.834412335710459,7.470824303705244
