T,FC,x1,x2
1,0,3.5876117283324125,5.377268677662819
2,3,7.344281613307995,4.132615509406097
3,3,6.184716753710144,3.7722881490907887
4,6,4.628086504754086,6.536641873371707
5,3,4.874044064283419,9.080246777412352
6,4,2.998611273890527,2.6641768741195477
7,2,4.678162763091639,7.629290192844931
8,4,6.656053078717703,3.020599576497344
9,2,5.989400766470781,4.307451398992211
10,2,2.833413296767153,7.663317599746256
11,1,6.795081724672434,4.141325885220065
12,2,6.228900687884491,7.761165620260195
13,4,4.334782756168133,4.552736002554066
14,2,6.51428703679305,5.07236574819848
15,4,7.157007433548705,4.427796641519469
16,2,8.421896894279982,3.147362630047625
17,2,3.3941903812693135,9.93923620732608
18,2,2.8273999089938218,4.568909515695161
19,0,3.37534309722205,2.3791668724197907
20,2,3.1487339830433867,3.34976335182109
