T,FC,x1,x2,x3,x4,x5
1,9,4.821200167500778,7.493790999336229,5.313079264282068,6.661316211543114,6.477050944632262
2,2,4.185122918171208,4.973227008726834,4.385894922352999,3.3110659448372886,2.5656114170057123
3,6,7.940939907829807,7.840122467995002,6.076445814505486,4.070190754844678,4.382758466293122
4,3,7.130247421395789,6.727425689128495,4.601878677881529,3.9777081837745616,6.061877628646198
5,9,4.305226561162263,6.410524617891934,7.012340640531944,4.307909228110151,8.508443245986461
6,6,7.879556289718122,8.205090465437229,3.9793576197937055,5.948472966466531,3.0585707665798982
7,2,8.626887353571234,7.070431876806187,3.521290773187908,4.526546128763105,2.115696919257214
8,1,8.07247267665436,4.700617488684193,11.308162733310482,2.939296219559803,3.0616258548787743
9,4,7.817773076800234,6.791020120589343,6.003701248804121,5.6829267229564975,8.052972860499905
10,4,3.8863372153505047,2.4634098828518476,5.330132369747345,5.41910635847405,2.1493935953537515
11,0,4.701405567353789,5.0680108786560245,2.0997260138024676,6.971906728895649,5.31961473580797
12,3,5.574214655530247,5.255232983267968,3.190701447985193,7.120558801572905,2.3014795921150535
13,1,4.188311018045287,7.295598058209428,5.761608211418057,6.145018217269988,7.022593973036664
14,2,3.3978001316806505,4.910595845287208,5.561354618725022,5.638336283854684,2.6145714344888074
15,1,3.2020431363681126,4.741032325854583,4.327317268735349,7.967746767391783,5.5571523262950615
16,2,3.7707986740686557,3.1538914056095138,8.49183769329608,9.696452326952915,4.385408007671343
17,1,2.023906091457568,5.138325864630079,5.533919179638418,5.423667385958817,5.056458256289269
18,1,5.590945516605427,3.764463657554198,5.738698337876474,4.39726828260825,6.078073480733844
19,0,6.112961305818759,5.1613325424735965,8.275864143031438,3.1091594776858176,5.176155672413662
20,1,6.001317815840067,4.459148184353866,6.323530770341797,6.490603445265706,5.6663589501489415
