T,FC,x1,x2,x3,x4,x5,x6,x7,x8
1,1,4.392093235600626,2.4056914654914747,5.896233316216918,5.367960093528831,2.046181902661635,2.132297581167447,7.28118418628875,4.455975020342956
2,3,4.567933740319585,2.258339441385102,4.680331760181727,8.001321184475405,6.314700067881237,6.996862909017038,2.285110320567896,6.627821420674377
3,8,7.27525082128126,6.365507466274764,7.463280602346429,2.897058685920349,3.19002258132605,6.486854762735218,2.9131218715094196,6.832401107046517
4,7,5.223203917941276,8.139463198724854,3.1315797468878595,3.798743326649277,3.9952543580483173,13.421587355575967,4.29445114516696,5.136865344248545
5,6,6.351819547615418,2.6198484784958467,5.12532750188905,6.369937434251688,6.9672438340117155,5.146671768609703,6.746612663411229,2.049402481348037
6,5,4.165363171597045,4.674215179325348,5.673374377359132,7.747761831023761,5.375556652879417,7.798005118853427,4.298143880681075,7.972358660909334
7,2,3.127250629288026,8.005957420538369,2.412285130554292,2.934314310358717,4.477131888520801,4.678594647183721,2.684373943089092,6.597790632633568
8,4,7.5564321533712615,6.598720809097445,3.1854194670822533,7.328877967920013,4.435669504966245,4.318072531480424,3.1698776851993915,3.385070490216119
9,9,5.133378126296903,6.291545664522583,9.974048392720778,7.6447392809627495,8.6181652688809,7.294664917479783,6.960494864509104,6.6618721119508315
10,8,6.876082256181224,9.107548710543552,6.067627590828423,5.0554575666507064,5.3857644938705045,3.675819189410842,3.9691471765155644,7.772973799367559
11,3,7.086822075781197,2.32757459217918,2.7432635514816166,2.1661833867530493,7.926706778800403,2.4399832588806336,7.199642722782318,5.278816238847185
12,1,2.0778553567596694,7.228764731711961,6.69453896326336,2.5104281134900908,7.415082898935816,5.207496804810687,2.671599798283488,2.2728023656675935
13,7,5.563646179448811,5.449134616899738,2.8553356638093232,5.09025740196242,10.057271047939473,5.265683539884025,2.4982719851096102,7.689010000797446
14,5,6.3127950800009875,8.63277357842978,7.419782072309369,3.4653869355474116,7.260048514452769,4.546957634817759,7.290786269424806,5.562450988411572
15,0,3.0704352498408976,6.096577782434433,4.8156010683829935,3.3328352553288534,6.2780826617891945,10.577075087495299,3.7263344837671606,7.2972710108121746
16,2,5.550703999119286,5.233708260451652,5.647500268458804,7.675740439232958,9.667291990430673,5.435290696562221,5.634104853636249,6.252410966638394
17,0,9.615194306889792,7.084759531488688,3.2641607819522616,9.688801277523414,4.7978608299589975,7.863889282495825,8.652365674788046,3.1766670228692013
18,0,6.337371296765012,3.3338698335629053,5.736473015312271,5.8162338420062385,6.192502861133412,6.512659493325954,2.231700166795392,3.350480722955978
19,0,6.133649506021359,6.68348582024283,8.960730265886774,4.1915944119128685,6.615650765119845,2.1542474397247466,7.835325597023592,4.766148785765671
20,0,7.241021979725024,4.979800641964007,7.632978450355056,3.209818943666752,6.861658909718442,5.525586948552125,7.225952508348414,6.023371501114326
