T,FC,x1,x2,x3,x4
1,1,7.385017828107953,6.84537198571758,2.2447699166923964,7.236839832902662
2,1,5.4866671731307814,3.3578515509010867,6.809846971975313,2.1942638387031628
3,0,6.514242303359051,7.683134559748779,3.3280679298371636,3.1028323600617815
4,1,3.56225199119163,2.134915573974787,5.674711927929636,10.237116212600387
5,1,5.085480738458104,4.64306376311697,4.6919278441969485,4.237149569524455
6,3,7.685135643592292,4.145153768475401,2.8477603270928196,3.2694188894815013
7,1,2.3051085507136406,5.095829091162978,10.2233404752924,7.791758895824855
8,1,3.423966314711082,3.3734980517178323,6.403503336850191,6.555038063159511
9,1,7.2640347105131395,2.3791663475591474,6.298269502517513,4.543980774957619
10,1,6.093249852929738,7.139540478686197,3.3666528580699744,4.276559189218474
11,2,6.613348846251238,6.339541872196646,7.8768331813444945,7.107958246839822
12,2,6.3771306480006595,4.152119275728402,4.0319603222961655,2.584585611663399
13,0,2.4440266547455964,7.989983490591918,6.812686627588617,5.43394318307195
14,0,3.677782214399385,3.5489485449302514,7.209462154436092,3.337314102210109
15,0,4.560445375434873,7.474238018117063,3.341922511216121,6.467108816485516
16,1,8.097199239010234,4.5167256506540365,7.055740817964699,6.467832436464844
17,0,5.96295125349905,2.1146901439488195,3.4388401256595533,6.698713320548326
18,0,6.321548966368148,6.115252721407006,8.347098234957516,3.7234991270201094
19,2,6.855101291216753,8.828157564712683,4.017254898858717,5.803214913775413
20,0,6.360182204034944,7.844560561379001,5.341399842581986,8.478703964340164
