T,FC,x1,x2,x3,x4
1,2,4.002242044887175,3.6113082724986088,5.1762725938626195,3.181345894330271
2,1,6.33690141689043,4.276328626729344,8.45861770271971,8.13430010511538
3,2,8.27705539192807,5.659790000720805,6.065295514863323,7.234107728632493
4,4,2.874806389450777,6.170371576110193,6.371719883986129,6.524241978507275
5,2,3.1114256527865667,4.385626240387532,2.5163124514471495,10.374006980926136
6,2,3.668452479053049,4.271774188175539,10.854020616340653,3.64238995248004
7,2,2.783068556114715,5.139757052308203,5.521334799977944,4.950547660696589
8,3,3.258740271939762,7.842795511354838,4.812250895421549,6.8761962176879665
9,4,6.062311640145861,8.59069056131895,6.075408647075275,6.759349610291776
10,2,6.279275863623776,6.181753242617949,3.1464364125226463,4.092402044140056
11,0,6.192326737290497,2.614078260324854,4.124911337743104,5.6699616975737595
12,1,6.885472950432045,6.758275617879434,4.058819167219004,2.1657864227768955
13,0,5.5671673691647605,3.5577916679297967,8.184441540410695,7.672693484058429
14,2,5.955481951859044,3.3040689541537525,7.057792394634669,6.2182124544087625
15,1,4.35871570629582,7.857017305414555,2.23343132799481,6.319449743155384
16,2,5.738994134511496,6.513639247388686,5.144679934604216,7.494128333336096
17,0,7.3077351230254015,6.094749310591477,4.1181072756950785,5.246758071653532
18,2,2.4254206070796553,4.3690361407461795,2.764039779807624,2.251415575111829
19,0,6.621651994273613,8.123221566159154,7.762392674269225,4.225833860855401
20,4,7.8150082817087,5.142767322873708,5.9727357569924,3.49431695932679
