T,FC,x1,x2,x3,x4
1,1,6.280464318865767,4.334177511136159,6.703086891786393,3.6869199028383237
2,81,2.1101175295766703,8.028334333348111,3.86200131670226,3.6545222043114514
3,22,7.022455588507098,5.9877964614048365,5.527193309390737,5.080563061516904
4,2,3.274258994716582,3.9869073634193577,2.400322586558958,4.16238564811796
5,0,5.295968466809026,2.664317910910284,9.929569530276414,5.074588822484245
6,0,6.227650993703294,4.411112070704624,10.24239787767702,2.75861883077186
7,0,5.023205737541095,8.308094847890004,6.337000780608176,5.007043116200972
8,0,9.682322463214133,3.41069253860634,7.066689903513098,7.183843799175736
9,0,7.662635461373038,2.1136567643586845,7.869652355272716,4.732401401260635
10,0,4.707783317452387,6.228707698030691,5.122679876579416,4.11623520374804
11,0,3.3773017927856,4.988887595485098,7.682978367912044,5.888817391216231
12,0,5.220097894800302,5.7698237069536535,4.021586992608054,7.535470116212988
13,0,6.312601144981725,3.7836118039936752,2.540967936056527,8.541688069186195
14,0,7.516947315504174,6.065993183528465,6.4489766905627475,8.282908912905626
15,0,7.053159462387802,4.066485277666019,2.2998026338688655,3.363487365993371
16,0,3.8827525323822014,7.420107447649125,7.198167164413433,10.0203191740108
17,0,4.473456813082372,6.53784922994393,6.259966569010303,2.4789958654897752
18,0,7.180329566223206,4.296379326289784,8.349839743727475,7.04141668925777
19,0,4.494026469889596,3.2983792413860966,4.88161239961121,6.0111736023875295
20,0,5.566298289072164,5.4107683063556316,5.349754645499354,2.2960502959024796
