T,FC,x1,x2
1,1,3.098215762952413,6.08850602566368
2,2,4.1082885468607495,3.269001919263387
3,1,6.274837312197078,7.245094722612785
4,1,2.715874562715539,2.295434525673924
5,0,4.2169012299274335,5.486420895066104
6,2,3.8892291691516547,3.557517145391289
7,0,7.335319475069392,4.79744420959292
8,0,2.123264389918867,6.244716058197949
9,3,7.4768379462822985,7.230663824766854
10,3,7.2221724156181475,5.41952246941389
11,5,4.836357963176617,6.2129895278320095
12,2,8.002947256066626,7.543275896284815
13,1,7.03941288101575,3.121457036307362
14,3,3.3991137630048924,7.320493901503814
15,0,4.1305542583993535,3.017704291670013
16,0,4.248621285072221,6.108886987250739
17,0,5.07227550776417,3.5973138497451513
18,0,6.492374388058549,7.033286240587845
19,1,8.190002649675408,6.039767455553201
20,2,7.360674127039205,7.420343518873504
