T,FC,x1,x2,x3
1,2,5.380979104378628,5.3316575511939295,3.5774568823311426
2,5,7.088327963953582,7.239524941260372,4.6164692576380695
3,3,7.271588706745144,9.733037989290917,3.611598445038698
4,4,7.746314720260678,5.892353794980956,4.6046383308707535
5,3,5.3304410557408035,2.7752634635964473,4.127101364278859
6,4,6.16975008693729,7.489732632768981,3.437654464406759
7,3,4.428029594851365,8.60099935770766,6.05654146659076
8,4,5.475964411988984,9.550695133759366,3.5258611840644445
9,3,3.7399332936481673,5.604861140891872,6.369085197800736
10,4,4.068854618020646,6.356669143425657,12.295394989697739
11,3,5.108510977295621,6.583530188818406,5.433936907422968
12,3,3.6629973412467445,10.14144905016417,3.566844017854552
13,5,6.699077022800863,6.021198257855176,3.2778169101365013
14,1,4.727356882046612,3.6809378926327456,10.165730574948132
15,4,6.065299073279959,2.11227425305767,7.095735100055674
16,1,6.21598287971324,7.833855341941905,7.970713747850336
17,1,3.9186284375466998,7.107508305800541,3.5246204995799832
18,4,7.714168901811222,6.616438546351263,4.1142110729184225
19,1,7.168648551908208,3.0194278863148876,4.324646787501622
20,1,3.8691687002699893,4.302802638451691,7.322492617362261
