T,FC,x1,x2,x3
1,1,5.189469923867885,7.248980972168089,8.581548646999709
2,112,8.137409278907443,5.8618395966452095,5.034713638537463
3,38,7.081430209693117,7.570151699573767,9.06871044165014
4,2,4.347652164680674,9.570530767798754,5.6593022817929555
5,0,7.407705946856424,6.6950572069571574,7.3045418895779894
6,0,5.322698054425537,5.988728231793405,3.0767420152927416
7,0,5.544124392796025,6.666345321203942,3.9772371843424836
8,0,5.726294101870861,4.581767553228872,10.740778675740865
9,0,5.80666683537498,7.128611355829906,2.1231945733204984
10,0,11.191736598163677,7.028346460124308,7.448623587788558
11,0,7.113355943885885,4.182026846856161,5.601132166632982
12,0,4.940545937187327,13.87682044015903,8.971343649773516
13,0,5.209518323757811,6.364992175191194,7.306795686657917
14,0,2.201614417903168,4.628649636326087,3.2004669997527406
15,0,2.081819191231309,3.167222519361303,5.242819247118685
16,0,2.7137432221818414,6.536872677966513,6.273383250039556
17,0,7.709594563693492,6.868241947580926,7.114019898202204
18,0,3.810539423122627,2.192910409820929,6.916512171683507
19,0,6.397851953898869,6.61711123396338,8.103520199554675
20,0,7.38646254645903,2.476559717082273,6.008590685778452
