T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,6.343948569423136,7.660068890409036,2.371373402719051,7.375844859667499,8.22129147533698,6.398181801818246,5.249967304576486,5.554069793257094,4.156888881314523,5.95158671721814
2,1,4.363861303200361,4.553252762654254,3.3363603196304084,6.361935582381418,4.756550505020257,3.9586178439150608,2.2129696467043236,4.5063421449763945,8.284913769974823,3.710825919997605
3,0,2.4328779269115057,5.382618177658271,5.96116363702774,5.323976169863277,3.1998311544997704,2.7233234321892414,6.326295556206335,5.484877401309033,7.4910797528452875,6.175689634046711
4,1,8.669937197918946,7.575045163092629,3.20635321370421,3.2677374398526164,3.4143417911677196,7.702612528362938,3.8495343730988054,5.829545066856107,8.554475889832117,6.902674691146884
5,2,8.982984476854813,6.9986433899996765,8.524772992126142,4.0007357032926905,8.373975609093467,8.10522691002579,7.594956993269085,3.0089432077612615,6.06941295013523,4.207564838344663
6,1,7.031521872540857,7.742617995516597,6.056026100160208,6.1641859741006755,4.057865741518983,7.112475562867794,10.411514025134746,5.856944415068051,4.729134691222234,4.4614374204953915
7,0,6.534230862962563,2.5544839232117034,2.558629516991721,3.2894196806925744,5.002675324398184,5.259198230348847,7.234251568889674,7.575993032601531,7.160082932018326,6.594572084193761
8,1,4.190893441775387,4.540596418658261,4.117621419759096,2.4979116842166245,5.470130098612312,8.008819734869572,5.470404893053825,4.2067162973263965,8.900172461269701,8.704794936284724
9,2,2.4568495747599397,5.007916081166976,5.506385646079928,7.767346523745069,7.070856351629741,3.0261599031693294,4.472186109925413,4.458086426935657,6.152610988437134,9.032172797754683
10,0,3.0348506722679094,6.442566928568051,2.2651041404912586,3.066394093142105,6.445437416780172,7.794976496583151,4.770487720087846,6.472459338065422,4.035669326268998,3.093972013574157
11,1,7.5277476973128525,7.429823336005592,6.288144946526627,3.426177678452987,5.724340798916216,2.51084689056358,6.227868727261756,6.958209229089022,3.5402965382659732,6.233922631408226
12,0,6.087776644890774,2.468505751179083,3.0375000445570146,3.1225056082349787,5.824295431731802,5.734023678138141,4.098050704205548,2.4375035224894015,2.1308047704620106,5.049852910055719
13,1,4.280562038384463,2.0955293204471306,7.140233715348176,7.265067366382471,6.214919182600317,7.45611833637326,6.631793033732959,7.425850792743649,4.213876205731287,4.04303315841933
14,2,5.01804295704624,7.512057874710147,5.101604659914786,6.968550524683444,4.0405569721303225,6.292046955299394,7.281318124409102,2.9612275649317814,3.0192576159821307,5.174550865692071
15,0,4.437160076267939,8.10420683306993,7.060677794152136,7.082618189706697,2.5566346239682955,2.157880519022059,2.772358282757147,6.138991969075569,2.180653138777258,3.5522354065221364
16,2,6.546735981616187,6.028345341904718,6.6418357803608865,4.750069873139059,10.78857393772379,5.416381263430535,6.164375906781716,7.154410435854462,6.419780556895705,7.938021789086254
17,0,2.1563980655047605,6.757144656704455,4.212547317977045,4.096510864998003,8.209895877114189,2.4047428485502595,6.230348188876965,6.013668467742005,6.636534760412191,8.136843135148421
18,1,3.0143839033905935,7.306807972359554,4.949191431516655,3.155484424218562,5.067027933842741,6.941087518287165,8.438850430996393,6.845336588614833,7.2102574635028915,3.0634431664997472
19,3,7.526754393693193,3.1438527338335094,4.725406467854898,6.298572304383693,4.906107317908976,6.831440678728248,2.841085527943055,7.603493831687139,4.070772543172655,5.8465449118525585
20,1,2.90690226405635,5.854483856778606,6.864208354096681,4.252302856854172,7.174840097408658,4.343286828977646,3.1664143516410803,7.9597135657178155,6.86143208905125,4.054883399008327
