T,FC,x1,x2,x3
1,2,4.53571054785358,6.929365390738591,8.206650662178657
2,1,8.21287521190791,2.5067056512482524,5.047899533105175
3,3,6.0854934304660135,2.33519897580073,7.3125734460079395
4,2,3.0617263169296733,8.864279162108728,4.914514700105902
5,4,8.108555115253802,5.320477687084121,3.7829913346590134
6,6,3.294800688591696,11.059369091445092,6.984522752563799
7,6,7.499918293382503,8.106903172814246,4.8714726050636585
8,0,6.368594095343197,5.520970561253668,5.800984903430921
9,5,4.499807342781198,3.7099250627565596,10.799298915392228
10,3,6.793282588187438,4.946899098982859,4.381897311561542
11,6,5.467239556210968,12.228625676103414,3.39850083509068
12,2,5.11910584225808,7.301629262751284,3.1741735916082767
13,7,5.649644457217473,4.235485588446597,6.1511156102374684
14,6,9.41753986201996,4.016352955132538,6.232859342644609
15,5,8.969435737468235,4.232439177609139,5.449965635801555
16,3,2.757183538229235,7.426955022261429,4.168020456008313
17,3,6.666180075124415,5.073610024814941,7.139058621406645
18,5,2.2589738784504534,6.116681250093175,4.213701768359126
19,1,7.7521387856513595,5.428423838329488,5.409372991169358
20,6,6.528847736257458,2.2336357634494384,4.0849144495447876
