T,FC,x1,x2
1,3,6.423549495002946,4.266131870662305
2,1,4.378551090722012,5.427774185774001
3,3,4.911824017062101,2.3625819686828886
4,2,4.185069670293624,7.279265596006356
5,2,7.74309648526247,7.134339535723344
6,2,5.839919178042434,5.415512322992123
7,7,4.131185102422169,5.511635316023213
8,3,3.2648554624394572,5.055234642216623
9,1,7.247092389707923,4.024049169251463
10,4,8.033086315513817,4.246655027522866
11,4,3.5097216116915355,7.847329610379446
12,3,4.055952420469798,5.567457407819696
13,3,5.659499347942365,7.396212703103564
14,1,3.75624235644012,4.52818982611944
15,3,3.1033997519227046,2.573226555444309
16,4,6.067303360302327,2.4442171394593535
17,0,2.891037608676879,3.6760538736473936
18,2,6.740519530201286,7.976996363465761
19,1,2.367145692942175,7.934532765090797
20,4,6.958409532113881,5.602905543258889
