T,FC,x1,x2,x3,x4
1,1,5.3376842170773156,2.028111032538879,2.0349821392327514,2.473706162749269
2,0,6.104030546679257,7.484223616426409,6.291524012119911,6.117692772238361
3,0,6.149808282329868,7.166288312668247,4.152926273232258,2.2062683488366743
4,2,3.717015615589503,5.552656640536324,2.021826426200132,6.044905686487984
5,2,5.484383777639256,3.472286133307421,7.448387129472891,3.0727279666081815
6,3,4.57228739797154,6.443432308694785,6.092009391576257,4.3904753093879565
7,3,7.4682671669055845,5.089326630432261,2.0705102556253876,4.704960070062556
8,1,6.784253922036163,7.189701966178271,7.4733808345957105,2.309079706305517
9,2,6.498952316541067,3.100359641220776,4.540300769881668,7.268221865993006
10,1,8.301965430283518,5.589527660422373,4.773893679125457,5.498543156794647
11,2,4.3726893165708525,10.512848552070459,7.599385544440062,3.295104316162361
12,0,6.667743163366087,5.004248955570999,4.247686073845963,3.023887425555209
13,1,4.417292962673126,5.368533224274374,5.417396412016281,6.9985960850050475
14,1,3.469818868539063,8.609979427202449,6.649913419943558,3.112712884029499
15,0,6.369886918013001,5.624729830225685,6.409423981894534,5.067656560969275
16,1,3.293056676397148,5.986024614084592,9.440966951235906,5.010775607487203
17,1,7.654815318660969,9.384351783197161,7.14712326071508,7.575309495248583
18,0,2.275681117805757,7.62806856341013,2.0145233019102795,7.079641645490323
19,3,7.890350931557681,4.938454106491781,3.242475197228848,4.0235270575776045
20,0,8.005891181419901,8.0083142469448,7.665244241623481,4.243050505859579
