T,FC,x1,x2,x3,x4,x5
1,3,3.4358062271123986,2.5962521840313593,2.6297139811554624,10.257571609361905,3.0043177674280344
2,0,4.506054074609,9.19686057292875,6.228128949946774,8.586762728607104,7.28002784937852
3,5,3.4833116786197573,9.2630153037539,3.0291794842709012,6.120890528383368,3.697859853450227
4,4,7.2661262148075645,2.7186643210826125,5.086354767218229,6.143793245699074,5.234741523007008
5,5,4.061135110151666,8.161899911715613,2.128108105062941,7.267211357582704,4.418892280766407
6,4,4.026423406017498,7.364162813775941,6.37516770432614,6.024165314252974,6.801146512836818
7,3,2.3740090141205923,3.2742561004839397,7.093862847333279,8.050981086228829,5.552320965206795
8,2,7.163333824402757,5.171047071733241,4.097469318268537,7.193875215109577,7.325294519877535
9,7,3.28605947197726,6.172010770606159,4.179213804146894,3.9952577756364933,2.3582194066494786
10,5,7.728672799113178,3.6017408623970955,4.358183900060509,5.47117068949171,4.087503512668567
11,3,7.0243453203780115,7.856502172556212,6.154572995926129,5.74051414110809,8.004848466786925
12,2,6.055899043356095,4.284947268047451,5.372349510745281,3.8843826970487623,6.070057939549253
13,7,6.149220845050708,5.480467969964537,5.0845326714514325,7.958724018028075,2.3639472308608847
14,5,5.174364957652511,5.768484858023728,7.294881027271891,6.041593166224371,6.094090076337865
15,3,5.1853684508382285,7.5837940970939535,4.652152212983689,6.289276996280661,4.261421089598469
16,3,7.857967627463587,6.061804800503028,5.8086233526787945,3.209493248431362,2.137142264436579
17,3,6.077944288134109,7.086534639158265,5.027888483670212,3.6122247510088967,4.8147165693514316
18,4,7.356371548977294,7.108386739863642,6.070565748729842,7.339814210989458,6.569553239572908
19,0,5.9580848307424095,8.96545453366888,3.114894711381261,7.278918057041288,8.174904582485462
20,2,4.923484466959325,6.445647866716865,3.0015651283618805,4.021559617204405,2.8472782899847617
