T,FC,x1,x2,x3,x4,x5
1,5,8.723136125452596,8.080854555885338,2.7638874777987024,6.491930084257543,2.4593581121076484
2,13,7.401962931975616,6.591236632671828,2.4718897208246853,7.46829288124027,12.058181219145148
3,1,4.950463182714256,4.713066896116706,3.1076026806792605,4.757400452920815,3.203088850243698
4,10,6.782376177159924,3.273907913400726,5.443915014783901,3.346702948394706,2.246117817010358
5,7,4.26573130756398,4.83262730964698,7.632384364372152,4.14202439582666,4.516740271535191
6,6,5.9483685851484385,9.59743665367753,6.614819197422715,2.928152930603866,4.419903430190206
7,9,5.035539994713657,4.90912432803827,6.068974608437751,4.411531374945843,8.09277580583859
8,7,7.000017014695816,7.361593029125055,5.208513314200259,4.185455799503837,6.6352401659286775
9,4,3.5529171354293854,3.8946797756309084,7.818985869411431,7.145753569057561,10.62964568661708
10,2,5.176785251134952,3.3631816807808326,8.221937444960574,7.369087466468292,5.510063197183423
11,2,5.99358779180802,2.926040206771449,6.181149226515909,8.730791410882851,9.461470535190301
12,4,7.389242307248727,2.0611655147062637,2.5752522051558326,4.049044703791201,8.201164310666066
13,3,7.326187869532769,8.887629873157639,4.366141490353979,7.3831440239065085,6.128461450484698
14,1,4.299277977968985,6.982744208748375,4.045730798302778,7.6470385893936985,4.2782966115905845
15,4,5.174192616767692,5.180300335761302,3.1371394607245615,7.170809522875613,6.079646568218804
16,1,6.02269365901051,2.131858747923775,3.6040130196872737,2.445894560741522,6.069598944768075
17,2,7.084112864319892,7.5738278761064235,7.4750365507491034,6.229494064323445,7.035617795395138
18,0,6.048719286142283,7.386214002157118,3.881638477656627,6.733353190815912,5.357680953445543
19,0,4.637910880357173,8.040434204296833,2.0271097874760273,4.439215801707073,8.106440971725819
20,0,4.463771456874742,6.725602251633397,7.311020748028613,7.033639640678228,3.0469551272422573
