T,FC,x1,x2,x3
1,2,4.250806871320667,8.02105897734644,6.852031132207114
2,4,5.3635575023998845,6.4727884612368065,6.514690380115282
3,3,5.757019027675398,4.283927479686248,6.18979773477188
4,2,7.00675016464765,2.8139610209674943,10.223926427219954
5,3,4.9215290462334735,4.023333336241251,6.098484499791376
6,3,5.550715486053015,6.00409478746421,3.6589375022030826
7,5,3.4861663924702184,4.417355798488814,7.343137637225756
8,3,6.2641034764856105,6.862886139964628,3.921792027371315
9,4,3.034065500202099,6.1123385533114964,3.061389443316819
10,5,6.628958802396763,6.920626166264995,7.823321623494853
11,1,7.560365272375872,4.426125607989114,3.1075578087017974
12,7,2.167441399706887,10.152913082541684,5.684051584653461
13,4,2.01440438781183,4.231385653855604,6.170079932977218
14,6,2.415445726507315,6.8937126588573605,5.602574339556088
15,6,4.10719017571555,4.429088036428831,11.485660481373955
16,1,5.055389359910967,6.839063523572959,6.854590507396077
17,3,3.25392360371653,8.219838486388323,7.151209983359804
18,2,2.4608160412244833,2.031161213242714,7.822911635797764
19,2,4.313950492582905,3.5999087975715645,5.03886941604473
20,2,3.926761282640062,5.167235690120306,6.806122255019856
