T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,5,2.6658127902455226,4.016370445681306,2.2336920726156193,8.902697947581146,8.569369054895738,5.395447157618001,4.204400441222458,3.592843484006364,6.387570911080834
2,8,6.541065550202565,6.775444598649109,4.428011384816672,3.0277471086734042,6.3339107574224425,8.146855347057501,6.395378384061334,6.223534866775788,4.098037706638948
3,0,5.2683549294941034,4.539375086449628,3.126981176759247,6.124082476740097,5.276528454057836,4.473784619838736,6.713011423060204,6.125092393720781,2.244988796786831
4,5,9.357201054012698,3.685530948991917,7.545621833137425,8.717609230527824,6.959947790318253,2.3821525005913067,6.261645117213191,7.163533725899284,4.621379348033421
5,1,8.094561131170883,2.46055591161792,4.496560615134949,4.142741757915502,3.1829657596593126,4.383186812805047,9.709677531391955,5.299624715702462,4.00893661977451
6,2,2.857223097167453,5.518299501628541,5.191780539991063,7.582564730745871,5.910834295545178,2.938457293766767,3.406755576403626,3.641784864149745,6.017514208746367
7,9,5.649416024082102,3.9108294675941524,2.206636549406026,7.503064121415365,5.411321634342837,8.089840019994647,8.081664784478269,6.111752299575002,7.5224199832015
8,3,5.447968469171561,7.058505434176688,3.2285808743837396,4.062975863379277,5.745406644409428,7.976095100230551,7.716485619475674,6.555281517831821,7.6638079920139
9,3,2.4179418427281627,7.119568359380859,2.51946354675724,3.127151849767155,5.057150740972592,5.534297746490283,4.145016747460983,4.21443885147325,5.29430728881175
10,4,5.382821881393973,4.224306490707226,3.8162291462741407,5.455157965779384,5.209626331060316,7.228388248815611,4.002781959194567,2.2767530349570957,8.381495837583033
11,6,3.2139763455962225,7.156557354072103,6.106317224307457,9.187632921563305,6.878141217907643,10.447342088080838,6.543763284590427,4.3894931595157765,6.133890277008176
12,5,7.087076828036065,3.3451894543854293,4.50326398570747,7.514039794322674,8.310726923819278,3.1629136563396614,5.562161922823857,2.917175782666449,5.208587528776674
13,1,4.518456990864766,4.8705314454545805,4.072015110868772,5.4937156922375685,3.3035933993421196,5.383088741205753,5.508526658570644,7.55422385506499,9.216086007398287
14,4,5.195093903745594,6.733899874318541,4.417991480044424,5.620180195935631,7.273470096612594,5.152010550095646,9.693699520221013,7.774194792199252,4.198119524327974
15,1,9.321645928827035,4.498710272713883,4.0974284873767415,3.6815621221486445,2.082804835080893,8.178965031843948,3.1870038578625186,6.329008667041925,5.566869790091504
16,2,7.37561842168798,6.02711599527158,5.398566327331265,4.076284760225496,7.600280365051128,7.545823269386274,5.188962766820272,8.506178705031829,6.124638767490296
17,0,3.3893839972298525,4.260979725875707,6.641903944869208,4.6810920547953145,3.4300289435480584,4.564233052932641,8.293966764264837,2.2420958592401012,7.215254255194537
18,4,4.795594168436582,7.457759194816193,5.261733355943981,6.4042824069435484,7.009121721296419,6.927930112101905,7.4295919692865295,7.8758944433107745,6.242650989398149
19,5,5.9490497811746375,2.8791984579908334,6.161480686357283,7.270016119186802,2.911410899689261,7.711334817619268,8.124864049344954,2.398611619260884,6.1598490742307215
20,1,5.290937575035354,6.377122591665136,6.018228665272099,4.0199197507318924,5.649604296781602,5.279920149227984,5.728493810680343,6.947456939895884,5.512705198542047
