T,FC,x1,x2
1,0,6.603222119397905,3.1294098552791603
2,2,6.2929151905176095,4.083777896222442
3,4,6.678485791520439,7.157626772623829
4,3,4.260338954213957,5.491562459289856
5,6,5.017295122690487,2.2587864938100015
6,4,7.220242462255812,3.569097846585345
7,9,7.053613445491424,4.334397686582999
8,7,11.017136707092934,7.169856281043734
9,7,3.872255995852782,8.125459868846086
10,5,2.164157256059667,2.5933788719059936
11,8,6.251030521513137,7.447225528007245
12,6,4.084776791138771,6.552973628330637
13,4,3.294188991235381,4.907667135115141
14,4,3.2216583373368524,2.439085217721976
15,6,7.454101898124414,7.562053332177945
16,4,5.539498934663092,4.681847684779282
17,1,3.8615008916018985,3.1030564284246687
18,5,4.42048458537244,7.178463139287266
19,2,5.4241013848444934,4.9474928691602935
20,1,5.979737764148682,5.454474280633539
