T,FC,x1,x2,x3,x4,x5,x6
1,1,4.776905919793129,2.532980138873876,6.742481377135459,2.137430315300101,8.045778059440215,7.942516946081488
2,1,7.548203619770407,5.026770380481148,5.536286391830201,2.0262524467551213,7.280917010580744,2.1362589065218294
3,2,5.394248558582524,10.197027473599348,7.120772154915941,3.8183640791454523,5.8452108839864865,2.5117307996076303
4,6,3.6497919618824564,7.5807607808222395,7.596639619575903,4.801901436431446,7.392876878226033,2.1014987880732177
5,4,5.896883395820976,5.203820154238611,10.38808222114302,7.77149513527784,2.7578391162031073,8.924442162798956
6,5,2.648742149395746,6.14143379399954,5.953836042380828,3.2911790919101866,6.334201102463047,4.386056464453322
7,8,2.022604956276346,5.126181913377106,8.572512077358963,5.347753492525454,4.960772936635639,3.250210378155058
8,2,6.213324388209481,7.633455915016691,5.862780207331988,3.5895199462383727,7.080905183567722,3.19856338460308
9,5,7.0087585647707105,4.475294281589042,2.2939187557463363,5.610041589549244,4.962034430778317,6.485773827493234
10,3,3.0087232264724073,3.903575088863979,4.850509141343845,7.924421679960256,2.302872499178358,5.071655172604373
11,9,6.189943868087213,6.908353293764328,7.023582349227183,3.7608100048698003,7.074298826919882,7.9054283821632305
12,1,2.217389535312309,7.220577846024589,7.649551411066475,7.132242658455977,6.827167195506706,4.025674074449501
13,1,3.2623703781009286,2.6840654794025305,5.145589970994028,2.520259498289079,6.324385004338853,5.299999515962354
14,1,4.661028610732966,7.152184465246685,3.098673389267596,8.59150699536197,6.174726788242913,8.608248610496632
15,2,4.2460741258636245,4.3715959972799086,6.438068627345599,5.204637979869346,6.774891307091766,6.6582808872196795
16,1,10.561320560451902,7.1350674432215975,5.5193631462851265,6.026076308742153,7.607486881402,4.708629818078672
17,1,5.301715318474836,7.063647350339871,3.2730258341952734,3.0481814968296876,4.07126963767231,6.164106745870506
18,0,4.05098119182524,6.292704132867533,3.77815728526334,6.4716331447126185,3.024175462607001,6.60626641562234
19,2,6.243424508919591,4.362670842347285,4.093690088097717,7.278471570963604,6.289439923888093,5.4424264221747904
20,1,9.736372764977855,4.313892955112817,6.721088615221031,5.506567001167711,5.9692821944120675,4.303182270857491
