T,FC,x1,x2
1,0,3.6616001531268196,3.178103003712407
2,1,3.0160399265608957,3.4724181783032777
3,1,3.478024336603926,6.340986995898552
4,1,5.382165725354905,4.700553056656287
5,5,7.080888786253751,9.779686892200026
6,4,5.121043835432305,8.16516870168747
7,2,6.739142193842128,6.773871294932716
8,3,6.576422809452495,2.212709227159604
9,10,3.174267818069216,9.8108940001838
10,8,7.441248021268398,3.561715817442193
11,5,2.3625484289715764,4.2142964771816125
12,6,6.237446833346013,6.074639586852333
13,3,5.128772463476291,7.526968152565124
14,4,5.935677362519226,5.664846218636759
15,8,7.232408474414789,7.4787415046259165
16,3,7.193227515085861,7.2610219489464
17,2,7.677444175455288,4.231105098307153
18,5,5.733080332266446,6.1779756225650795
19,2,5.547015749423041,5.099971678639474
20,1,2.3673572571884467,7.723710959629011
