T,FC,x1,x2
1,3,6.57024819980278,6.985046184900405
2,3,6.681794266194979,5.534783978726818
3,1,4.194123300551602,6.877697608962241
4,1,2.1124804559621086,7.715529484570732
5,0,7.422431425934402,6.812720924271072
6,0,7.470344111140996,5.025632937414687
7,5,7.275716027227789,6.003360194727488
8,2,7.670204992142848,6.359430153318273
9,5,7.803405855418605,7.359726850349614
10,1,4.242411980474754,4.901723137198378
11,2,5.195363668273142,8.144630875511737
12,2,8.684122179788904,8.123640896218664
13,1,3.5519880031444577,5.538112345753667
14,4,8.766807425280845,5.388892483417941
15,4,6.186463415020157,7.188671334382454
16,3,4.931612279912395,5.399990405048078
17,3,5.440567994408799,6.442678521692077
18,3,4.188909907109113,5.906443413345314
19,3,5.702293335391702,6.069393424665194
20,1,2.368356541008008,2.9042979174341026
