T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
1,4,7.199862831652142,3.8860188879025106,2.0551265610418707,2.085311777432088,6.090061236258511,7.636019451289494,6.162323179435478,7.719741711820635,2.2339929659353843,8.054891965198168
2,13,7.1563149224084155,6.193218622997346,7.219389464198901,8.886069771077548,3.3527837795652484,6.512134336677542,3.6266309513420687,7.9425693502084,7.223565389129014,4.153254784760647
3,4,4.181336226719587,9.244839109036963,3.147573971068283,8.10093045790441,2.772663003727596,3.3189362848840505,2.268445929550532,6.538909426343044,3.902633879414273,3.3098794452159153
4,3,2.954220402526263,3.0414955031593163,2.0925221071840165,5.407016782610241,3.320177743655203,6.077251665378046,5.140901549407899,7.185745358388173,4.863679941881812,5.293383356070891
5,5,6.661360486414646,5.785414245784897,8.24080161321094,7.510041897150904,6.99524522585284,5.083012222874593,4.090757227720526,2.001580502280441,4.224243735747046,7.155975349820379
6,1,7.541922918560908,5.546604076382916,2.448127107235968,5.131695855030606,5.2123051912373874,9.836451665175206,4.713254181306465,2.2259640605732876,4.251451361794814,4.999905082748249
7,1,6.888295392203148,6.065976736267489,3.3633708919339997,8.272580592572913,6.311169774662917,6.808349552069422,5.693709166046252,6.343381547195311,5.335791902627911,5.748039510863066
8,7,6.6877903703395125,5.071649230519599,6.864372815848086,7.5263260771560985,5.405971622231697,6.378561618711994,3.317551517894758,7.053981849403354,5.28871248454327,7.977250739428398
9,2,7.327111921328687,2.0815821647939563,6.887100378797946,3.0044330406243436,2.3010010433568553,6.061605351460025,2.089976728233139,6.934213488154115,2.323762576997015,8.145893262351914
10,2,7.312557800715222,6.07310701121234,6.549803238858202,5.7214566041953825,6.283325409864368,5.507459073370686,6.219809080316173,4.6624133587916585,6.235459466582841,5.0795984462379815
11,3,6.243243976552407,9.47166675743781,7.0643047049918675,2.675084554254595,3.935458863808515,3.249963944649965,5.82034362752591,8.039473772576672,5.309421126094897,5.132498997721674
12,4,10.683587267662443,4.976886855155296,7.587474258189637,4.173557264564329,2.2689853253570202,8.353488991304951,9.32426229540874,8.195545024888585,6.435873509466496,3.212742845304754
13,1,3.287006674030304,6.091849427054298,2.0251602881542734,2.8168376919109326,7.07702190470179,3.2776682805002286,6.052750346392096,7.630870669806491,7.510474121803446,4.790655833694825
14,1,5.036968802723746,5.008887206346695,3.140621669977338,3.3400411800450343,4.057659590688246,7.009593834120077,8.182138120069645,4.5711411333547245,3.119190485804252,3.077243431401428
15,2,3.3505369062293417,4.804389221645901,5.230751142535134,4.779157558045879,6.118322654576322,4.2794003540696615,6.573353925824678,6.478667178095953,3.1692111238266927,6.0580072497024915
16,2,8.157874829164488,7.829969036911063,8.58763021115118,8.610016826378411,3.565185524271709,4.97025972063001,3.485705511167536,6.3297887063594205,2.5632043788211276,2.270986304457252
17,0,7.160574191262501,4.78978269514349,7.260273327799376,4.289275469316867,6.401310562210993,8.344900215897141,8.295089530579567,6.4575873894398494,7.550383332845266,2.5190166570357135
18,0,7.007570641067179,2.5782936958999887,8.157198984740855,6.480991206926051,6.200339144748258,6.473000475744382,7.02398228810715,6.7725485376474515,2.1967414745084084,8.573853840006107
19,1,7.179841697663024,7.383089969811542,4.603251617623227,3.1835248827735603,2.8415591467194603,4.992442280306507,6.092909859669386,7.746172488901912,4.467142283893103,4.510906275984631
20,4,9.116022322898733,5.969271071615698,10.267618652730171,9.386296421421626,6.0841374514421,4.126222401332271,7.039296577554463,4.540576917197867,7.134774550474229,7.361387195616789
