T,FC,x1,x2,x3,x4
1,1,7.227645530049251,4.836553599556595,6.087256149507908,3.5684973450636983
2,0,3.379334327662839,7.142082720264759,7.072286710203587,5.210676456842641
3,5,7.386571877498756,6.004309580201651,6.066135731578334,7.0146900483234615
4,4,3.368878187998898,6.2539173933802505,8.072598406227746,5.133628179595691
5,2,6.232942344419602,6.456762733058046,3.878248580280465,6.629656762331811
6,4,7.507004323927589,6.296550017027014,7.8775933721065154,2.864535040948586
7,7,6.860121946743634,7.409128195097685,7.0869202990955715,4.487597010215145
8,4,4.873692920245134,2.4596581185072846,2.9417728948720976,5.083810956871867
9,5,2.552049719936329,6.618202516454139,2.022436873118687,7.637848620367442
10,5,5.4969846997833915,5.780769825515358,2.685291084684361,7.152343387406084
11,4,2.295354856852471,3.4160579114707303,6.7541049254197505,4.286445308364781
12,5,6.789062774539694,5.20450481323463,3.910418486581271,2.364388609984348
13,3,4.183299727694728,6.529284503696394,6.8029027476933726,7.277018724834729
14,2,4.037564130723611,7.47432461020128,3.2739759603658385,5.345674337677474
15,2,8.643698746101268,2.2164368954262113,8.275635451158134,8.297574133552372
16,0,6.0933443970392345,3.536017901480895,6.016205470180751,3.8182680790664136
17,2,7.4491296831651255,7.125398492400095,7.259998099141791,4.239778135659209
18,4,5.268279044717656,2.4843055863486807,7.6630280605059315,5.049649522050604
19,1,2.714743143322077,6.013890400452431,6.016927064422771,7.660843483146518
20,2,6.457927972153666,6.95370449960004,6.2578719772590725,5.012858838281737
