T,FC,x1,x2
1,0,7.595351412052443,6.099544150679682
2,4,5.00887215035636,4.683930317844435
3,1,6.335852949018104,3.1518006080970395
4,2,5.1882439188373475,6.6187222752242985
5,1,7.064076447475728,2.1361654254163476
6,6,7.272134811727876,7.659937869308766
7,3,2.2349933599485703,6.9075692186392015
8,2,5.0384424667093075,8.204244331335055
9,3,7.04309884524198,6.089274247834503
10,0,7.383859952906916,7.909350860862578
11,5,4.09704132655122,5.329639499800128
12,3,5.082011844353436,6.355530183833293
13,5,4.557915131990233,8.617299044981445
14,1,2.0833374717834854,7.5645294120437425
15,3,7.243582154434395,2.4490509773690037
16,2,5.589492869200935,4.759534990635844
17,4,4.869704086778685,7.774673801238408
18,2,4.479507268678898,5.65814712840035
19,1,3.2911412441983425,6.1298610335861925
20,1,4.101770525835324,4.3315066929001125
