T,FC,x1,x2,x3,x4,x5,x6,x7,x8,x9
1,10,4.942204672557011,6.370341945083139,8.638133447049311,4.4662184645057295,7.332318577567365,3.073081874111099,3.436155251559196,2.2799782112813713,3.6874590743910223
2,11,3.684370474850163,9.291270516442406,5.4095574011929655,3.9661726037331917,5.61361733399471,2.1660279366888133,3.098058924475198,4.871148352836894,3.390284380626363
3,16,6.015464725746299,6.438635322219083,6.053902965735372,8.748338484837461,7.116299766121643,4.8503302131635575,6.339600217707182,5.260255053459946,6.664094799536562
4,11,6.039170874631973,7.261491053459725,4.59705846305777,5.962048986076774,7.116424343736419,6.269672550918073,4.110879761438339,3.0496973879652107,5.199524839315013
5,12,9.17124463864649,4.152582123993504,3.3520281201223523,8.603783336151483,3.3628558840650338,5.086837217719163,3.682376957286081,7.346662096624624,3.456275320053049
6,9,3.3861205105703127,3.3471779825101464,6.624070743480085,4.57635743999921,3.372708782149774,5.795713980576836,7.335394751761102,4.378861360087654,7.586968199212666
7,13,3.162678490556518,8.152490975062296,4.076780598254001,3.863064181651526,6.7099861427782574,2.9013208320228645,4.6623520196951596,4.503494772349223,7.5481179614449925
8,6,7.784750552002638,5.403257125881263,3.421356433741014,5.115744849183184,5.013163379543174,6.026010175298897,8.440443379170818,2.2120467483201827,5.02015148447882
9,6,5.074609296104489,5.344443240147459,7.229961039398142,2.9001000946982325,9.449639249683193,4.081066361672665,6.848502251982197,5.196568598745562,6.738148535491823
10,3,6.70540631450138,7.723721025262751,2.1718107176499237,8.800841273089684,7.954931076377077,4.262852986021881,7.883518493055099,7.129830604510039,4.106943136163192
11,1,4.449668652729926,4.293109669206699,4.751220291881876,3.6233995725246326,3.236263869847786,5.84462464365483,2.097125698156612,6.546607558924647,2.3096559779906425
12,1,3.7816167752044803,2.4167835661958357,5.97508912737371,4.6337073457146625,3.2858012503553686,5.274842250821094,6.073836384254832,4.75821907180073,3.2359755624838797
13,1,3.577061854155882,6.0019617519854105,4.00841917140752,5.52206395451913,7.122259977260338,6.2178914028660195,4.063688217868555,4.138091051757803,7.676416348312909
14,2,6.035311274006511,5.547160704170938,6.265019844546745,9.161719597294102,6.0865508248771825,7.073577283525651,4.469734469424127,6.6246523160530995,6.731913800394199
15,0,4.249361116511598,4.282783308863186,4.003550962840701,7.001957671449559,7.333004878613326,7.570237080392069,5.600535939921768,6.851060690964903,7.891972050153173
16,0,2.580421747119269,6.557733393885017,2.131505619613992,8.176608253447778,3.3866515017680943,2.8132014148100857,7.769229972051996,4.661645644586079,7.409634638258997
17,0,7.456966842416898,5.127252019526969,3.070868515009165,5.1799502716114585,5.269064264061791,9.463245489101435,7.930160094718689,6.214897806152414,8.604824460766793
18,1,5.080549894133493,3.4123433398588103,4.911783533082792,7.184395543874309,5.427474662924299,3.046763930369188,7.744361169154279,4.012215918875786,3.051205315899486
19,0,5.55349853847717,3.8865375201538814,5.919931036434626,5.918917211412592,7.334400067894004,4.990872626263764,4.721324162433053,5.29231971244795,8.326826701061474
20,0,4.332812810506714,8.844500850194787,7.662341374547641,8.604900944020924,4.937716140645047,8.199416878313494,5.386350779466598,5.1184563640525385,4.006860588207807
