T,FC,x1,x2
1,0,8.911734548443002,2.86003103517346
2,1,3.341684051296534,7.8848011362287185
3,3,7.1029557210464285,7.3136010750112135
4,2,2.81370684567253,3.7123932994147175
5,4,3.727070633101591,8.687353000053374
6,3,4.548909203992806,5.636070161659784
7,6,8.62542808085294,2.149483964346781
8,2,3.1264767657541332,2.783716022388604
9,4,6.772770506032309,6.040278308949929
10,2,4.196333535645191,7.473804560144741
11,2,6.112381997855874,5.633881187117716
12,3,2.0581378064718225,7.775852348477376
13,2,8.73420672234468,2.294803712056538
14,2,2.220364844440203,5.350104459373572
15,2,2.201254104270877,5.570837146804784
16,2,3.899335388165419,7.492405052156271
17,0,2.6975642993706574,7.349363243284368
18,0,3.2767992619576134,3.1714126190305167
19,2,2.5432422790671145,4.719378640891486
20,0,4.622947942723648,2.294955160703684
