T,FC,x1,x2,x3,x4
1,1,8.660377682789425,5.943871544467862,5.123345287659081,5.739084048788983
2,0,2.113588309206369,5.7185206671827595,3.338248470183115,4.999926164936065
3,1,7.773401804460117,2.5182781133045764,6.1885937968301175,7.650876343651994
4,5,10.105709360574558,9.006208145314082,6.009294843110137,4.445116128845563
5,4,5.793646633314606,5.916089332798281,6.294654604033404,6.8020456878096995
6,1,4.7072265422242685,2.854846183860735,4.271827593483375,7.018247128374477
7,2,5.601967374448831,8.34919392687144,2.7712606725909485,4.141844259206564
8,4,6.066406348720253,7.158033671354649,3.980206243996826,7.4337648367017435
9,6,4.303044107548106,5.129867258707944,6.3377328246800655,5.047034487110448
10,3,7.024972000285887,6.8628039095919515,3.623546504983463,4.064547252189874
11,3,2.2835223997517238,8.428281909277638,6.094713493146214,12.068074093494458
12,4,7.274322533521296,6.862517706132764,3.3919351030559035,4.291721837918651
13,5,6.346652012909443,6.733234784083454,4.388416999939842,4.837878441425211
14,3,4.608191576179164,5.412032509401131,4.061752411799063,3.453521787589155
15,2,4.546782445296053,6.098518626434321,2.6858092846555226,6.702642588701859
16,5,4.244628080700028,5.999816270095206,7.735327657784454,5.4603897167797015
17,2,3.1446230324047644,5.263795752430799,2.9323357795035565,6.742744803691686
18,4,2.353467445312577,2.509959404649417,8.68887929864811,8.715590646272199
19,2,3.0502576707364444,7.0957328369332835,4.1337764607594245,2.1928689318290746
20,3,5.972851843143838,5.043176802752235,3.856069791632014,6.47282834971599
