T,FC,x1,x2,x3,x4
1,2,5.390715423282764,5.32446534749842,6.148709933651777,10.018537072525945
2,6,7.621772484330732,7.4367961648965615,5.681460881381101,3.1992675247249185
3,5,3.7649715896952265,5.152732497046641,4.6866398527763415,7.417073682926713
4,4,3.2742610495541453,8.302765228025606,7.038806019690369,7.018174303926744
5,8,5.019686193887276,7.119138527379235,6.0943605248165165,8.363730812072122
6,7,3.011548606401776,4.46832241130702,7.071772183354964,3.1879897085419486
7,8,4.163982152965604,3.254989467588592,6.305638196827609,6.512289479322664
8,8,5.906289176134265,5.476366916435546,2.9871943856111596,4.045282768306008
9,8,3.754470041470339,2.0078648004245756,4.131483902579383,4.538427980404192
10,5,7.897467484059111,5.16837366350939,8.642019976071145,8.093903261218266
11,7,6.189983729251457,3.240051774777938,2.0962245943873627,6.334355949839591
12,9,3.7602918508396366,4.018339875678289,5.010825782980314,8.392048365202712
13,3,3.865378245915608,7.406494010554252,8.527175978161969,7.529112948640261
14,1,8.491421501894388,5.621191855340257,7.569795680613666,4.278825446189211
15,3,4.704298139999838,2.461239125257792,3.9586077903394306,7.680457018839918
16,5,7.327891388782089,7.175637085084402,2.2856066035555536,7.78080210391419
17,3,5.095878866305209,6.221788522266491,5.607598299362385,5.1634822611112785
18,1,4.230525384968727,3.7384518962931637,5.878437682451471,4.431007760729152
19,1,4.5553350892503905,6.587465726950376,10.955978545377246,7.11419497615619
20,0,6.428534329045846,4.460675722630031,2.4161893076997973,7.886765865295809
